InvestorID,EntityType,IsPrimary,RowID,LastUpdated
436438-90,Investor,Yes,0750e061bd3e54cb346a9e08c57469513c2a4c96cb63e7bb9e16ea89fa03243c,12/09/2024
436439-17,Investor,Yes,6749219a6b6be948da245249cac90cbcfcb4f1fc4a2843d77043fc5599de23c7,12/09/2024
436475-35,Investor,Yes,7eae293b7c6b19ec1b9b8466b613d74c38e0c765466ec4f9fa6e7bc2b6cf3ab4,12/09/2024
436479-13,Investor,Yes,278f067b78a79c0be6f360069b2f0dd82387e0dd00e8e019a8fdb25f94365437,12/09/2024
436480-93,Investor,Yes,34882c7bb7add450d844409f36c25aa10a5647b33c7839f4e01159171772975c,12/09/2024
436481-20,Investor,Yes,ec8a3e062b1e7c77577902696be774b2f289c17268c8e0766df3902e82ce792a,12/09/2024
436481-56,Investor,Yes,8c023a2734f4a93c98954735aaa49030a0d0ddacc727319649a454f1c8b2aa81,12/09/2024
436486-33,Investor,Yes,c19d0eb170023df4cdc499f16946af9185b2e621355ebdff383a762b705da0ed,12/09/2024
436496-05,Investor,Yes,4293461bee480d000bbfa737f4adef971d3dcbd21004f496be22f7f60fb0bfbf,12/09/2024
436498-21,Investor,Yes,a2cc2b6f38138d3a66338d5cd5142c70398979cda048a0c9e34a2bafef2e80c3,12/09/2024
436499-20,Investor,Yes,90e146e7dafad62a0b9abd82894a58550503c72f69f32b46b4ad382b74d729e9,12/09/2024
436499-92,Investor,Yes,02ac18bdf23923ec5a3059c7edc14c153dbfecc58254d493e779ef0d11ce2c75,12/09/2024
436506-94,Investor,Yes,7b2d8aab92542236ef479f26d31915ad4411071b93f95525dd3584912f11d809,12/09/2024
436509-10,Investor,Yes,cd8cca386ca6c3bd1e27bf82b0aea7b88b352619a8afe1ec6bc45c3adcbde80d,12/09/2024
436509-19,Investor,Yes,cc9bf9280fa1cfa522f549c390599abde4fb8429799d097ee65493bb488fd4d1,12/09/2024
436509-37,Investor,Yes,c6a841d7e58eab519d0055026190c0b9ff458f600fe13c671e7f25b39aca3c91,12/09/2024
436520-71,Investor,No,85e3c19a9a8be688d5fb8b2e2e6201144f7775ef2712e89b3c80f1203754a00a,12/09/2024
436520-71,Company,Yes,432c41843b5474c2016ca0400c7431b674947e901eabe2febdc9a2361a72c8d7,12/09/2024
436527-64,Investor,Yes,f2d3cc54eaae832e3635257bc66aa3b98e823e23f76e1b596399df0703b4563a,12/09/2024
436527-64,Service Provider,No,194f7952684d445cf4d60f87b3c1cf37ba5c0d92fe692c3dc681971453c6a1d9,12/09/2024
436568-23,Investor,Yes,5f97225b2997a039f5062e2562749c61715bdc79196330e427379894aea87359,12/09/2024
436583-80,Investor,Yes,6650cc7afe1d25795eb641b366f702aa8a6031e472b94471f659f929009578a8,12/09/2024
436587-67,Investor,Yes,6231619ff3fdca74391dbfb0b111b1e73e4e8d9401a6c0b007de564a2b6462a9,12/09/2024
436597-12,Investor,Yes,88db3767ecb6e45f0033ba09ed2fce28912a32a14cb04863a0191aff690f1ead,12/09/2024
436615-21,Investor,Yes,aa94559572a7cc3df08d157e611a59c5044590e0e9670fa428b8d76a06fd484c,12/09/2024
436615-21,Limited Partner,No,de0005271a8194c1da8dd2285a8ed9e3eabb5f0f6e54cf87c1b1d16782b2012e,12/09/2024
436615-48,Investor,Yes,b6c6ed0b848a2c6586c9c1e5fe5ea66fbc099f02a8db42de22eff50c828fb309,12/09/2024
436642-48,Investor,Yes,5aa48361a4e7212b3923073c25cc372c689a515e2a3b47ada39bcdbde975033d,12/09/2024
436658-23,Investor,Yes,5268d4b412b8d2303577fc070273bb475bfda65ead0ac788eb7d7fa826fffa84,12/09/2024
436674-16,Investor,Yes,ff5d5d4af5da825428c34e0fd074298fc2c5aabe37f3dbefef5008d6384f7b7d,12/09/2024
436681-54,Investor,Yes,f9238412a5b0d61a723ad720c7ff17ef42bd077a6df2a46a0958adbc851877cc,12/09/2024
436693-24,Investor,Yes,9532a6ccad5e5fcf4df987d3b2583b2dcd7cd57069ab9778cc56d12667183190,12/09/2024
436702-06,Investor,No,579ac04cc2d94c611b3537ce1f606adb4832dc665515d86951c19fb0cda6135a,12/09/2024
436702-06,Limited Partner,Yes,28e633333efdab1c73a428c21e5c78bd99371b740e35a89dac2e5e5a33523cfb,12/09/2024
436707-37,Investor,Yes,ce76a44a8907dbc3552a649e494b94308962afed518c920db75a94f6eb66934c,12/09/2024
436710-79,Investor,Yes,3c50cd9e2d62dc1ef411290fa6c64e0c3415b5eaeb2d557a4423f2d6bff33a34,12/09/2024
436712-32,Investor,Yes,41cb312b561ce0d415c4fb519f95bc197c38f360232a2adb01d6741fbb0b67a7,12/09/2024
436712-86,Investor,Yes,50d8d3af2b8b4c7aa253ea0af2b44a981431b4ee2dd7eec8332bfa588ab3fb87,12/09/2024
436740-85,Investor,Yes,d122bf72386f0d100ca49b286bbfeb78292e7fa588e632f3a25bc362e5dd5370,12/09/2024
436755-88,Investor,Yes,424d60631561c22344831ce4c8afec927f01cea20872dd5f7d7a9d1119ee8fd7,12/09/2024
436762-72,Investor,Yes,6038390d2dcd7a8a41a0e9a26d423eee12476f05d93a34c5929f021e1b11eb0e,12/09/2024
436781-89,Investor,Yes,13a73cd71d778153ab1e49aa82df64875ddcd3667ddb90ac53f3617ad247794c,12/09/2024
436797-46,Investor,Yes,82c9aa5c82353566773d79bc99f0bb54fbb8d1db098a8b6edec347640102295f,12/09/2024
436798-54,Investor,Yes,f37b438068b1357d8a4060629350863ac5d6a2e8524c1809a26546290b74a14b,12/09/2024
436798-54,Company,No,947ae6fbaf976ee632ecd7f74381a865981a0abcf2e6881df6fa1248f4ae4197,12/09/2024
436807-00,Investor,Yes,4ebe9eb7376fec0a792abdbc7e3cc99b6d70aa71e48c1b350ea16780755d4d65,12/09/2024
436841-92,Investor,Yes,95f567777bd35e677e8b63387e6e4add49a3b09ba8620aebbfb0e79d9a438f7e,12/09/2024
436852-00,Investor,No,6734d4def4e81722d994051b04fa39af78787b7378369c280a1ee0714c87efe2,12/09/2024
436852-00,Company,Yes,5fca430b34d005e58b2fecae8a28840090b254cf36648b754566c6c9220ed630,12/09/2024
436852-72,Investor,Yes,02f20bad2aa9b56eb23bfc517fbcd6d5dfee2615a35782f7dfbc29c4840b9764,12/09/2024
436881-16,Investor,Yes,5ef56a6681b0354a1363e48f2389d6fa46d59b03fed19d827b2bd36ce5900673,12/09/2024
436885-93,Investor,Yes,a125534e81e52412692149a007babe431d975c61a71e994ac0a75255bb8c034f,12/09/2024
436886-65,Investor,Yes,9e604d06fe6398ce5562162ef07d1fca5ed17147cdc78b661b28ad19dd481056,12/09/2024
436888-36,Investor,Yes,667b223bb2fcd56f5881bae8c4df2aac26f94c1b18879875b393327373ff60bc,12/09/2024
436895-92,Investor,Yes,9ed6b5bd33b10bbda79f4a796613ef225580298a3dde7650aa6ffdd99f4e9c5e,12/09/2024
436896-10,Investor,Yes,01bcfbbc3d8042489932fd86421e9d3cd929a19d5d7eb814a7cd33355e0244a7,12/09/2024
436896-19,Investor,Yes,43dd5772afdaab246e3c023a01ef0a574315327f31e18242c53ab4add7085d33,12/09/2024
436897-09,Investor,Yes,08a45e3fa49b6347258e6fbe228df1212230b6f914f52f2627a6b3613131e6cb,12/09/2024
436953-79,Investor,Yes,44ef5f86f42a4dcbf4e8546d91efe7a71dacbde20653cbdd6db231f34a17cfbd,12/09/2024
436953-88,Investor,Yes,a3d570e9c49a2d78eb4cfdea979956c5339dde509be87058127f9d383cdc6dfe,12/09/2024
436955-41,Investor,Yes,57cf66b292de1ef57b3600b1fac4276573ef33a5619055af5935a3e0a3a1f1cc,12/09/2024
436962-43,Investor,Yes,5f38f1a262f321b6801ad5ef6f828935a51567d1aab0d06c966940ec36b107b8,12/09/2024
436984-84,Investor,Yes,1f87cb0979667c49c3f1e67bb71647ac83f64888d810f93d41e2da5c606d04bc,12/09/2024
436984-84,Limited Partner,No,e4e3f3511a775fe4bc053ace074c95adba80799ba9e42bbe358469344ffd67b2,12/09/2024
436984-93,Investor,Yes,dedc57d786a1b44e3639ee453078ce4300f2d10bdf285161df7ef70dbb723b1f,12/09/2024
436991-14,Investor,No,c1648ce37191cea71f05df6bc04cce164aef2fd0711c2121f07966c38f966bfa,12/09/2024
436991-14,Company,Yes,945a21349f9b6f04bb59bfe3333238670fe4f3b3fefbf132bdfe3c62d1d2a040,12/09/2024
437004-37,Investor,Yes,d87d48e83ab3ec4ab098a096c4b9d72b5fe27916a21f7b772c99b0d5abc94129,12/09/2024
437004-37,Company,No,e34769df17fd4886438549e4960dae11544a169a25dcbfdbac09b3dcd0e6c87b,12/09/2024
437034-61,Investor,Yes,bf58d9d2a8d6b38fa54ddb90b0b2d5d50c09a9eef1e09a2220adfef0f0a15333,12/09/2024
437035-87,Investor,Yes,59400c15a9bc2b845df75dbfd8016c81752f086b396815098d9fb96230c53218,12/09/2024
437041-36,Investor,Yes,430b337b6e578d873c8a09fff9561a29395bd9e13fb8c9cc2b49e60d919e6f79,12/09/2024
437052-25,Investor,Yes,0f8de680a6b7f49dcf80414c6475b6476398e5c00196aee3080f68c959d4151d,12/09/2024
437068-54,Investor,Yes,bec5544f5eb5ebfdba15f21ffd62c63fc602aa34d37bf9d0060d2ca05613144e,12/09/2024
437069-44,Investor,Yes,4db62f5df7126298d9bfcfb947992feaa9a70d7eb40ea2011342a749b4c9c6fb,12/09/2024
437075-11,Investor,Yes,aab135f137c7ebb68d169f1fb734ce246eb43fed9ad62ea9a23ee9adfe0e76c8,12/09/2024
437076-19,Investor,Yes,ed6d5e72c08e567c6c2e787ee9d46f5f7d773fb750ef2ec0a10eb82106ba9916,12/09/2024
437083-75,Investor,Yes,875db1ea2e651357ed7a18127aa7562dac2b5b4d3bcfd6ca641cb4a7de7eebb5,12/09/2024
437092-57,Investor,Yes,dbf5b0c721c8f96677953790419a9d00863614238c41e9369f1ac41da62f7130,12/09/2024
437111-02,Investor,Yes,7faa1f2dbe4fd47b8972be45607e7b5767b52ba72de94cb3d1b36d3004790b7d,12/09/2024
437131-63,Investor,Yes,7d198bc26b479de7097640ad94016d9cdeeb0352e8d4d2b746875ca1fa73f949,12/09/2024
437133-34,Investor,Yes,e65e4e5269779c553069cca84e9a7189debeea7f4eccba0ace86be958f14527f,12/09/2024
437169-34,Investor,Yes,a6d734752e8f4a4aa09034fa3cc2793c90355284c312fbe71d15ddad1e1be20f,12/09/2024
437172-13,Investor,Yes,2c1f8dc1d201c30f5c1ccd54c5889e23dd1ab00f751d689697ebe884a6b5ebbb,12/09/2024
437179-06,Investor,Yes,94d030852d833c60957eb47ba3d563b2183f0b4da91022bffd1fdd9a53bcfa29,12/09/2024
437182-66,Investor,Yes,a238c49030a0bb1152caf058f94f98bd7ab1a56df1929a62b1910f6ebcfb5020,12/09/2024
437184-01,Investor,No,468d844ba5d481949b293f93ad82e168aa57ece420f09a2a1988ccfd2df97dc9,12/09/2024
437184-01,Company,Yes,c21c0f2ca54397f8a7a7a7a9b3602ebda68e76130d63a3632a27436bec625eda,12/09/2024
437202-91,Investor,Yes,2e98365e471a63453d5002494712b959f3f6c241bcfbce0654f6bc8bcd91809e,12/09/2024
437210-65,Investor,No,283f149c7c00ef3ac2c278c76023d4813857d9d039f524aaa8c79ecac2715f55,12/09/2024
437210-65,Company,Yes,116c7321d45c91da731e60463243e5446adb0aa1d4f036b262645a1d504e30ca,12/09/2024
437256-01,Investor,Yes,4821b332f0e40b783aab5afc77c5415beb23d5c073d4dd03a845ea3e26863ce6,12/09/2024
437256-01,Company,No,253e5fa317088a233ea767b5bae4d93f1bdaff76e74114c094e9623fe85ae860,12/09/2024
437256-82,Investor,Yes,bd0decf88e073f618c0bfedabb368c8f126d08c44dc0d45d9a9ea94fc2c98297,12/09/2024
437267-08,Investor,Yes,29a155100e7f1f33d475ee1912b13e2f024c88acd80db67608f5ba65b2d2c6f4,12/09/2024
437275-54,Investor,Yes,e6270e6be70026b28ad1419bbd53f47499f4fa383fdf5e3cbff1f314cc55c14f,12/09/2024
437338-63,Investor,Yes,c164ad75f34e21b937608aca4e6a25e9aeb5a243d8d7ef3c3324177a83e13cb1,12/09/2024
437348-53,Investor,Yes,ef9a5f5a2b3c32d305282c06959cf9cb564cc9dfd4a37ebac28319ffd6aca3c5,12/09/2024
437348-53,Service Provider,No,e7458348673b5a6868f42e552b499e6ce7c1c2fd8bef782d9507014532aa7a67,12/09/2024
437358-79,Investor,Yes,0a8793dbfd1843ed9ff144370d73b75237ab835fe40ad96e8667c1b4c9de8980,12/09/2024
437371-75,Investor,Yes,1bc366027162da5b391d85044b04846211d88e4a22e822a496446fd16704d496,12/09/2024
437424-13,Investor,Yes,ba9bf0f1424210a1c985c88f93c34f0a9da8d8d021b70cef1e92cf0ac957d9a6,12/09/2024
437463-55,Investor,Yes,ea29ecb1ba473eae656f764ef004d29e4bf2361a423afc323a95e58ea3d79bea,12/09/2024
437463-64,Investor,Yes,f0b3bd7c188271bbaa022739407a5b13045c709dc8977a5b00a73cd124d1ec64,12/09/2024
437464-18,Investor,Yes,6e109b63e471c6141d34626f7ddb99aa78e7673c6c0956a1196d5c2ca9200d01,12/09/2024
437466-61,Investor,Yes,227f440116a3040f0ea533800a664b92e4cc7dd6f9cd030613b68e9d9d7a599e,12/09/2024
437466-61,Company,No,0a1642a90be82fa79d35a30fef3b4b92f4eb648a08a5734f4f1789e53364ed9d,12/09/2024
437472-55,Investor,Yes,2e9aa0e2f6f70918d0fbd9680b40c041fcafaddd24e7b498a553205706bd25c1,12/09/2024
437488-48,Investor,Yes,cda3b25cf1450af0ca3653c3bcfa19a530c785fc1a4eac642009c84eb83fa725,12/09/2024
437627-08,Investor,Yes,05d2e98548d7c31513dbefcdb0c63ef2ecc66df6c33e529310c1b7759ef52b20,12/09/2024
437630-32,Investor,No,613ef4e5377e64463711623c3b38592f0823835fee17d68fbe16b361f22fc9c6,12/09/2024
437630-32,Company,Yes,4c30921e402083048b401ab13ee00a3cf1f97fbc422d5310a6dd7faabbbfa64b,12/09/2024
437631-31,Investor,No,7c4137d852293eed4b413ee16dd9b7c246dd420c4e0eb8d7591ca0a904535e80,12/09/2024
437631-31,Company,Yes,fcc72187fbb2526c565c4eea6696b672e18cf7e34cac37c9d26434c356643812,12/09/2024
437632-30,Investor,No,89f4fcde978e586d9a3833524fbe204ccce559e341e08c5a6c6a26ec40814939,12/09/2024
437632-30,Company,Yes,57c4e0b0f82824562ee9998a3ceb49153fbf3e2f5da224617ebef6eb6b70b3d7,12/09/2024
437674-42,Investor,Yes,50b448a31edcc33c9404835167537c4a099f718f137748bb2a380641692a8ead,12/09/2024
437676-58,Investor,Yes,5df9e83f223d13a212bfb341208497b30f385f8b5b8fcaf6ae5ebb6fb0506ad8,12/09/2024
437676-76,Investor,Yes,f2482fec5ffb268ba33cc2d2b2330d1ae4a6a053e7b013b07fd4b6da499176cd,12/09/2024
437679-28,Investor,Yes,50729c908f6506da8e93abf5f6b468d50f6612073b591462f14b9a85f1309aec,12/09/2024
437679-37,Investor,Yes,b1fdd4be7fc68e0752907d3634f752a3ef1d3ee8d2549a0253840239192a7a80,12/09/2024
437681-53,Investor,Yes,ffbec0f7dc9d82b3c2884e1d68a841a77c940e60b051ca988556a2b6339b0cfb,12/09/2024
437685-49,Investor,No,410d1d091862f890c43cf6d4011bd3a6a9b2771d01fb34372b259cf2ffe2d0b9,12/09/2024
437685-49,Company,Yes,a02658ce6b6c82f527eb442b329003fbf3eac8864b45cd09cdec84282e9b4e97,12/09/2024
437698-90,Investor,No,ce4428caca2d8f8e3ed2ad4251c70b1067fcf850f1bb3be41eb65527c2045a02,12/09/2024
437698-90,Company,Yes,c7fa6ac59d230fb540c42c277da08478c0dccbba12f4886f0c7dacf50204d1f5,12/09/2024
437720-05,Investor,Yes,18667cf41f6b6b807c22234e10cc1b25e9978a92774a041beabb36d67feb79e0,12/09/2024
437720-05,Limited Partner,No,50228f44a8556ca7fef642843c24f7300eae9096d3622fd29a907b6b5b3e7ea6,12/09/2024
437737-69,Investor,Yes,794078fefcfb012c4e4075fc82fe6b25e82ee298d591c71f8572bcbc56fffa6c,12/09/2024
437740-57,Investor,Yes,e0d99a158b352dc05b8d31d509bd706592e22d1115fbf8048156e12ce1747a50,12/09/2024
437755-96,Investor,Yes,84ac7300023bacc1d41da561e6bfe57df8a017bb0ecb7931a7f4b6142e31aad2,12/09/2024
437756-14,Investor,Yes,dff8b658025dae4494577712523f5ea3fe76d4c54d35ea7cdb4de9adac887369,12/09/2024
437756-41,Investor,Yes,a30c40792f232ae9b73db5fd9d6af0bc6dc57940739396e50214e7b2e3c4c3a5,12/09/2024
437762-44,Investor,Yes,d0aa3b3f2bba32b5d47f2957fd5d227d9a28c7baa29fdcf1d7b4f6479eb9fe23,12/09/2024
437763-07,Investor,Yes,8b0440e272ec09c637357079447858a424280c2c1c04f1e0ea2428879a3d78b6,12/09/2024
437763-16,Investor,Yes,d5756a5fe40681e64afd835ef8ab1d2d0b88102f6bfeaf66e45e2204d7669980,12/09/2024
437775-22,Investor,Yes,aed5a3af8f6c671180c803e658e9aa4552a38a4aa206e82c0f9900876a4f3c33,12/09/2024
437796-64,Investor,Yes,9c8559190032ee938b458fb9abf5a843f75b33467fd682c35cd512a4abc50d6e,12/09/2024
437811-49,Investor,Yes,84c6069cf31e9871b3546f38dfeda1fe8ca85f7f52967ca7b274ecedb9495074,12/09/2024
437826-79,Investor,Yes,412b306591be31e6c6ae2da2fcdc409f80a7ce73148cf0493ec4ab8956a2c036,12/09/2024
437829-40,Investor,Yes,4c5353213386838f971a86463c74bc33c7e98f46daf7cbdedf3948263abdfa48,12/09/2024
437831-56,Investor,Yes,052c888a0857e5d52fd298cc8bf523864987aebce5495b595783c8f3953a89fb,12/09/2024
437832-37,Investor,Yes,3eed083956effbe580d0d9818ec446be05ae38bc24c5c76452dad91630e4a689,12/09/2024
437839-39,Investor,Yes,e9fd73e77ede9ca08db06bb8c06e96d2fdbc5fc22d347452a307cf00a7113f32,12/09/2024
437847-40,Investor,Yes,fa93b4d5beb6500738be44b8fda43bc2ac2994463d1b45e6090bfe020d289780,12/09/2024
437847-49,Investor,Yes,c846c4ef7f95c0d3a2861eb622d49bfb0b7737ec7e7251b3e2d6105fb563debc,12/09/2024
437848-12,Investor,Yes,a6a91b4d3494c8a496597f7f48aec2af45bf1c258648a69649548e6c4dad9fcb,12/09/2024
437848-30,Investor,Yes,b2d1f1222fa6d909316d3dd8204992934860050229dd4451e2632298d53152aa,12/09/2024
437848-39,Investor,Yes,19697497a2d26dae622e92b52f61c3f7d0a2d63265e48b95ddbc8aa4b4e53c2d,12/09/2024
437868-82,Investor,Yes,31f2f59e420a0cad5fd4ee711e16b01988c7ad1afc2eecd285f1c152f4df35c2,12/09/2024
437869-00,Investor,Yes,c1d0b63c615d657c14d00adadbbf6ba1612d10b7a83aafa6c178f048aa374a4f,12/09/2024
437870-80,Investor,Yes,6a7d800de04ec3e043ddc129f4d291f6df9627c5ae0b4418bc7f81490dc87f0e,12/09/2024
437871-52,Investor,Yes,64cdac03aca8470560abb06a828b97b4e49ee01a233de34779cb615e77680db2,12/09/2024
437874-67,Investor,Yes,5c87d90250063406e6c0eef48a5687962bd2bed0b11a2026c571da04f90f67da,12/09/2024
437874-67,Service Provider,No,4b7f4fa751de2e078ffb240c7f55e1e6c32e9ccbb695d537ea8ab17e112bf281,12/09/2024
437896-99,Investor,Yes,81e7c6c55d23e5ce6f870480539ac41ec805a1f8b8f964ae7dec8586e9cccbff,12/09/2024
437897-08,Investor,Yes,8dacfad891b92c99d1f833eb1081d4576361e9c1b005dc35907244f0272c7764,12/09/2024
437897-08,Service Provider,No,346d24398ac57add95537c923b8d55b520497555554926a74f1b219cbd4e5485,12/09/2024
437897-17,Investor,Yes,97379e4af26c1f8b3db760be531ec552e87549d35b91f91dd0aae9130bf4d077,12/09/2024
437898-43,Investor,Yes,85932404cfcd5f137aa8a1d7d935e76791a50c690e26829e946695d63de3df07,12/09/2024
438008-32,Investor,Yes,921a1529a7a232b0ee4ed68e72f15da2cb247e411e25f971a5e2e819a1bc4e7d,12/09/2024
438008-32,Service Provider,No,23463d233fd8840566cb82f0a3a06a5b79f6cb0d6d1b936d5975f51bd488c6d2,12/09/2024
438017-59,Investor,Yes,50aead88f4be1f31b4e236b2da8cb0d317baad596a9b51ee6ce2ef43da77a77b,12/09/2024
438029-29,Investor,Yes,29f0bf314fb2bda2a6ed7c95b0fed43bb72bc354f20b779da2dbb9238d91be1d,12/09/2024
438029-29,Service Provider,No,2f0be6aaddb95fb2637d6858073bd4c5100a139a76c9f75d7b7ebf8e96f41f02,12/09/2024
438042-88,Investor,Yes,d1880b08fb55ad64cf1dc2580eec9500dcb1d17c00d8a27c6e870b430f0235a0,12/09/2024
438052-06,Investor,Yes,7e028c078a504efa157d8a3bc43aa9126716d980291b074b443a7c0ad407988f,12/09/2024
438074-20,Investor,Yes,d8d3dc7ca3de3c23403a6eb8747b3df98d26185a90400c742c8a48e63dd77899,12/09/2024
438080-68,Investor,Yes,7bdd50a3f13794718f0c54cecb8371b87c5de7afe12763fd04ca6fcf162062fe,12/09/2024
438087-07,Investor,Yes,17904ac3c1d5000fda3ea336ac463eaec1a7753ec578f23ea2ceb200482b6fdf,12/09/2024
438096-25,Investor,Yes,caef1b5c7505a194f496c9826a1d4fce83b5bca5eba0883cf1b0ee7a6cb8b3a7,12/09/2024
438110-20,Investor,Yes,920a216aa10189f3f61ba357eb0354518a18af5d3259df36bcb3af8aee8c142b,12/09/2024
438121-45,Investor,Yes,7a9f5bffc568288f5c059d23a2396ec2cf4e7df437cae982c55879e377e97bc7,12/09/2024
438123-25,Investor,Yes,756421c0b9e44e1a9e05bc6a26b06abf40ad84631656ffa6bd1acd351052b45c,12/09/2024
438133-24,Investor,Yes,8afaa89cce0564ae3471a21b59d81771929e1116227e4b433d464feddf389a04,12/09/2024
438134-68,Investor,Yes,8ff3c29edcebaf4aece98d7fe767ad83d6e5841187f001fd4e0ecf3125796886,12/09/2024
438149-71,Investor,Yes,0f80196e618fee6f2cd7cb96b6bada79f4dd8026b04a5964ac41a29f52bce18d,12/09/2024
438167-26,Investor,Yes,edc78833e1827ff8017a2be4bb331d980ac6e46c3ee734fe80bdaebd34c05d0d,12/09/2024
438167-80,Investor,Yes,5def1b334fd78a52ad3723b32d481fff1179a1023d2b0172940d99e17b33bbf8,12/09/2024
438174-28,Investor,Yes,c6d0685354eeb8b5448f1d975c06e0a3e3314258dab6a7c3792e1992e7ca99a3,12/09/2024
438215-86,Investor,Yes,f41957e5314ea48d62a3e9031733ca91383b4abd50771d5e7722c90b9a18cd96,12/09/2024
438233-23,Investor,Yes,5f9accf5f8633bf491471689f4760912a9012ac1850ff7d85857eb6da865df69,12/09/2024
438233-23,Company,No,eabd80bf7283b9b5c33bf03d1e577bc3079c800647df4dc28b66a141ae4a595f,12/09/2024
438243-40,Investor,No,3226787f4df35e528cea4ab5ac02a65ba83265a608296b75962f7676953ccfc2,12/09/2024
438243-40,Company,Yes,4379adf03e5c0dfb2eda46c27aa6dbe820a1d631fd44adf99b8ff7211024a9d8,12/09/2024
438281-65,Investor,Yes,c7e4b4911b017a78e9d8a114c4d04ea16abf2932219c9868f5fe2d3b644d2e8b,12/09/2024
438284-89,Investor,Yes,e0309ab1d8bcd092e4a57de4065fbe5f5ef55c32f6c5e07e15bc3a53ecfcea4a,12/09/2024
438284-89,Limited Partner,No,cccff0eeef55a59f84652bdbc22708f8f2e52b748bdf4ed6c1240359716e0a18,12/09/2024
438295-78,Investor,Yes,a1f1e2789add128d6547c7e3593a7b8a31f80896e6d12c4cac76cf2606b60554,12/09/2024
438306-04,Investor,Yes,41020b809310fc03666b302b20f7cb141b575b9e5442c21b5c609b168cee07a3,12/09/2024
438306-58,Investor,Yes,72559f9163790af43ac04410f516f3557fa2a837077fd3788d56ba1f161623ed,12/09/2024
438307-03,Investor,Yes,85ec8ccf7d7b0d3677d25311d8af8cf515ae7a963e1a40ba3b4ce8557991b06d,12/09/2024
438318-37,Investor,Yes,55db97a9c18c722b614d184898c7df706c07cdbfa0da85d1303887ad8ceb94c9,12/09/2024
438318-64,Investor,Yes,cd496c8b497e8af794e0030619c065d04ad002e5f58d62626cdf316dc6005d1b,12/09/2024
438319-00,Investor,Yes,390aaea290e76a321200e41a3171ad4cc7b1945a2d632c00f844dd75d331d935,12/09/2024
438319-27,Investor,Yes,9148de458927becdc6c8cbc24561517868762153a33458b33904598495d265a1,12/09/2024
438321-34,Investor,No,83a9ae6308e50d70d5a1b4192f48f989d8a02c62235a1cfa6725ba55879b28b9,12/09/2024
438321-34,Company,Yes,cfe68b47970639dddee257e8400a74ac9dd9cec37737471bf788639681542bdb,12/09/2024
438452-56,Investor,Yes,f34b209eb1c4f5f14d582cf467f4d71905f0cdf032d606c4a0e36d9230f06b85,12/09/2024
438462-01,Investor,Yes,e90aee062220a2f45bcfeb1d58b2f1afe564023d0f78774b676b7393438019f7,12/09/2024
438473-08,Investor,Yes,ab53f4e834d2f0297523f7bc3daa1187d565d167fef1c299c230a1703735de48,12/09/2024
438530-32,Investor,Yes,da0d9162cb50a5310e26574e3f5d8fa6e0a59b151ce5a4cf137fb4aca4252a8a,12/09/2024
438532-03,Investor,Yes,07402f87a61be19fc5b31b9289c30b57cde1829dd4bcf8dffc44ef2007c8cd3e,12/09/2024
438544-54,Investor,Yes,4b484bbe8bfd504350e231eb4216ba0978cf2daa3c05e77930b5934e5471c0e9,12/09/2024
438584-95,Investor,No,f535962e86573e23a2f82b74c4b85e9b703e46c955661f33c968d7c99979df79,12/09/2024
438584-95,Company,Yes,c882e81561ca95cc87367c1bf04b63c9bc8690f0a650c55987d8edb79242388a,12/09/2024
438621-22,Investor,Yes,3186957180c368d6cf10deb88829638e8147ca222428272b7312ae2077b9be16,12/09/2024
438657-76,Investor,Yes,ffe2ce70550eb9b332c5dfec8c847977bd8a43ce5dfb949efba6550cb804b726,12/09/2024
438684-67,Investor,Yes,38198ae1f9fc0032c9d1ab027c9f4c28b7f34bea4d077c184b27427004d1e5dc,12/09/2024
438710-23,Investor,Yes,dfbe9f479e49d50b97ee988c44dbe820a07a7c86a889f419293888f5d8444b99,12/09/2024
438725-08,Investor,Yes,22562e4b3cb7b1cc475611cb1b62a47a9fa2c9f2e715a94cbde5cd8c3ca27f4e,12/09/2024
438735-52,Investor,Yes,d502a2155a11e8d4a16ceed375a327d6c1a6765a3d003bd85f89cd15b906a59e,12/09/2024
438749-29,Investor,Yes,9aca458e687a7308d3726f75c8db7559bd4b2819a29d384bce298f5358a47f81,12/09/2024
438811-03,Investor,Yes,c5e9091c30e31d3caa0c33c0a837b84fca94f3a1c32def0eb474d695a2a29379,12/09/2024
438859-99,Investor,Yes,48d4083c84c27b32d18ae41feaf6636414f0a0cbdd61dcbb1dc850c37b46a8c3,12/09/2024
438895-00,Investor,Yes,5bbb90bcbbaedaefe9612fefc51125f24e5ecd2a93e53de72fbcd9b26f65a669,12/09/2024
438930-64,Investor,Yes,9ff137c61014281966689b0c7c450da47e15b295e26793e7cc8466aad9c2bd8e,12/09/2024
438930-91,Investor,Yes,f301966afa1fac55dcb2108864b26db12ed5a3ca6c74ac122ccee5aa223996d9,12/09/2024
438963-31,Investor,Yes,39dbb00f3a9b705bb9e86fee748743bdab7516a85d6cf55b58328a1d3c0f882a,12/09/2024
438964-30,Investor,Yes,02b52bdf6f446eae6542dd8a16648c2285c1dfa433d6c33891f43d2bf00fb76d,12/09/2024
439097-68,Investor,Yes,ac6f2deee809d68a08b80e37a4c9412c5f9666df9f0222d39f600288eff37a72,12/09/2024
