FundID,LimitedPartnerID,LimitedPartnerName,LimitedPartnerType,RowID,LastUpdated
14919-85F,11584-18,Los Angeles County Employees' Retirement Association,Public Pension Fund,8edabe488ae1def539be5b8fd17d0a7fa12b0b7de19379d7aa466c4eaa2e9a49,12/09/2024
14919-85F,11584-09,Los Angeles Fire and Police Pension System,Public Pension Fund,813bcc433b406424fe4962db04dde744ff1187db71d3280adf8734b01c9c9a1d,12/09/2024
14919-85F,42257-08,Texas County & District Retirement System,Public Pension Fund,b6ada1d75368c330f15f13b342b8642dc32a98b4ca7f39a50381aa86968c48a4,12/09/2024
14919-85F,11592-55,New York State Teachers' Retirement System,Public Pension Fund,1aaca001686ef4542e92b7061acfd7fdb42ce1a830752b5f1aa8ee61cf89dc5f,12/09/2024
14919-85F,11543-95,Alaska Permanent Fund,Sovereign Wealth Fund,5bcf088916710aa096099f06041c460ae0e095d26bebc79c81db1d525f961f05,12/09/2024
14919-85F,11584-00,Los Angeles City Employees' Retirement System,Public Pension Fund,89b21aca5672e35d5dccd8be009c222584f93759f0b8665eacb45d1824757130,12/09/2024
14919-85F,11591-74,Nevada Public Employees Retirement System,Public Pension Fund,69c0d04e168cfeeab6a4c02a39b07d13b7fc31e2404d18e72ea025a3bfe36614,12/09/2024
14919-85F,11586-34,Maryland State Retirement and Pension System,Public Pension Fund,9ab97c1e0bf70a27bc610eca9f04f87be2ed7546cd59061b028a8e14f9beef4d,12/09/2024
14919-85F,40435-93,Tennessee Consolidated Retirement System,Public Pension Fund,68f5e266476646182d96c3b6ffed6b84ad4362974f3f3a08bf08278db121e633,12/09/2024
14919-85F,11603-71,San Francisco Employees' Retirement System,Public Pension Fund,5bbe9e45cdbb032fa210554cddcea690b868365804eb0e2954791af9fadcda8e,12/09/2024
14919-85F,11543-86,Alaska Retirement Management Board,Public Pension Fund,eede87da6bcdbf472a7abdbcf637def0b4d44c716f595b3187d23a876ccfe8f9,12/09/2024
14919-85F,52487-20,Lincoln National Life Insurance Company,Insurance Company,d4020e54a0facf6d662a354ebbf2dbf1dff18ffb821a395f533519769a71a3ae,12/09/2024
14919-85F,52570-63,The Kroger Company Master Retirement Trust,Corporate Pension,b9cdb96c9b52e658ed16fb78642070098a1b3dfdd045abbf953761401820e0f4,12/09/2024
14919-85F,58994-20,Tower Health,Foundation,b5a771951ae03628645e64757561516a39470740a162128e57885a466fa35a8c,12/09/2024
14919-85F,58133-80,University Hospitals Health System Retirement Plan,Corporate Pension,b8ce29b9ed8f0934dbfbb7bbfe351939bc4697d651ca1a7aee625d3cf76f5e12,12/09/2024
14919-85F,58686-13,New York State Nurses Association Pension Plan,Union Pension Fund,ddc65184986b4aeaa8b3d51bca697f48a77a41590e42403224ff75eb03f4aa94,12/09/2024
14919-85F,58689-46,Mayo Pension Plan,Corporate Pension,6982608344a0859a777dd14cb3eca71051953e188c5f32224ccd25469525c679,12/09/2024
14919-85F,63499-33,U.F.C.W. Consolidated Pension Fund,Union Pension Fund,1ead661659921eb7dbdb58e38412f32e73d740ef7fe1531343008764564b48c2,12/09/2024
14919-85F,53177-41,The Paul And Phyllis Fireman Charitable Foundation,Foundation,1d1e45b807f329779000ce762eddf80df975fac45b45652b86d9241aa3b4f170,12/09/2024
14919-85F,65270-35,Reading Health System Pension Plan,Corporate Pension,d5d750de356a71e9186d04179f25783066d18ea3b0091633fd049986cdef4cec,12/09/2024
14919-85F,58866-85,James S. McDonnell Foundation,Foundation,ea06c3a235fc3cfbb9ef19c8a9737e140e8e71b4a43e3e928b3ab484db308551,12/09/2024
14919-85F,114006-07,Wyncote Foundation,Foundation,8f8ee15c368ec496b16fd76f516e4204a337dc8abbb2a722670bcbbc0488474b,12/09/2024
14919-85F,55055-08,Good Ventures,Foundation,1d1d5c9159a29e571b74ffae75cd8868a9c269dbbd3e89cbbe2369cbbf608299,12/09/2024
14919-85F,463963-78,Good Ventures Foundation,Foundation,3dd1ba7c8c7b246b3c946b25731a7b59276a3d8f7156d4840517dec1dc17c976,12/09/2024
14921-47F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,2049153e8293c2de04beb1657e721bccdda6b54079b4662e012e7092290262f7,12/09/2024
14921-47F,53235-28,The Kapor Center,Foundation,7bcaf11bd66b5140ab7c255937219f3b6585e569def194233f039a5e70d2f3b3,12/09/2024
14921-47F,152031-61,Operating Engineers Trust Fund of Washington D.C. and Vicinity,Union Pension Fund,f097ad67501edec2ff1e1a26e42c45eed01f41ac7559adf30ec48a2dabaddc31,12/09/2024
14924-62F,42113-44,Korea Venture Investment,Fund of Funds,3c02b9257c32e8c42916796481d2f28af572cd77ce9fe77978cf0492d003f3a4,12/09/2024
14935-51F,10665-73,Metropolitan Life Insurance Company,Insurance Company,cdebc295df42bbb8e8c2de4fa338e0f2499ed3e9f07c2e0c19951b8269a5a2aa,12/09/2024
14935-51F,58689-46,Mayo Pension Plan,Corporate Pension,5a0332131cbb67bb3a371840b34cab571f21772d6c7f1f3e2a399952bf6f0844,12/09/2024
14935-51F,11578-78,John S. and James L. Knight Foundation,Foundation,e6d905b49870ca01883ed6852aabc20ea15a5912431e3c225ea026bdf4da7c7d,12/09/2024
14935-51F,166406-05,General Motors Hourly-Rate Employees Pension Plan,Corporate Pension,7dca1ad3ba90bdc217b26771b0739ecd16fb754fb53fcefc75838fd2a6a3f4d1,12/09/2024
14935-51F,53906-41,Social Capital,Investment Advisor,98d010dcea2bc91f91dcee5f86fa94adc0d03079b63dc1ca07f937b27f903f0e,12/09/2024
14935-51F,154286-65,UPHS Illiquid Assets Pool,Corporate Pension,a9b23dda33ada1f7ce0a3717f0c353f7f75248011e651a68ed2c52cadc200907,12/09/2024
14935-51F,472092-31,Hersh Foundation,Foundation,86988308a10e56d89dd163afa98c9cd673dfcfa79a379e872962392a6dacc4e6,12/09/2024
14949-19F,229794-58,Trefilia Capital,Family Office (Single),c9cec87e5e6fe0ed55f3ba0eb9181a957b0712cf635246e650a8b9b7405c0b6b,12/09/2024
15017-68F,107386-93,Centurylink Defined Benefit Master Trust,Corporate Pension,4efb416994a433a18854df2452819ce57e783ede8d31fb93640c39e598c5d641,12/09/2024
15037-12F,11576-98,Industriens Pensionsforsikring,Union Pension Fund,17c9de543c67dc7a3121ffb8db9043f8a5d8ecd4deebc3818180aca1f68ea889,12/09/2024
15037-12F,52581-25,North Atlantic States Carpenters Pension Fund,Union Pension Fund,a190265025e0f7d748c9a50bb25c29810fd33b8d0d9a9a769338a4f6b0260955,12/09/2024
15037-12F,180275-95,Retirement Income Credit Plan for Employees of Group Health Cooperative,Corporate Pension,2a8d046b66a9c0a8bce9d792316bcb1bc92ed786fed2be5848774afae7c65968,12/09/2024
15037-12F,52583-23,Producer-Writers Guild of America Pension Plan,Union Pension Fund,b7603b2bcdd8bff7670d5de744fdac9b3b1570766f6c47822dc52446f32a7822,12/09/2024
15037-12F,52586-29,Laborers Pension Trust Fund for Northern California,Union Pension Fund,88855f05a381a0b759d74d6b56e6e33d5356c450099370a918c6b7f855a00819,12/09/2024
15037-12F,53159-05,The Grantham Foundation,Foundation,1f8b7c6242fdbb7236b2552f36455c6b0ed252cf42e442d79ba424ccf0555d85,12/09/2024
15037-12F,52586-56,Laborers District Council & Contractors Pension Fund of Ohio,Union Pension Fund,e0e24fe3260b19e1f92d84f9f8554a8337ff17011124f71d2c2b61a7db15195f,12/09/2024
15037-12F,52582-15,Ohio Carpenters' Pension Plan,Union Pension Fund,c675c38292b45a16f796eab947d151c094acc2cca057389803c91e063cd12cc4,12/09/2024
15037-12F,52584-13,New York State Teamsters Conference Pension & Retirement Fund,Union Pension Fund,3e3887a3bb629d816f99a77aba5847dde1964eb18d081e2598f32bda4a370b7a,12/09/2024
15037-12F,62760-70,N. Atlantic States Carp. Guaranteed Annuity Fund,Union Pension Fund,1cd4d998c9775e0b664cad5c12223098b8db6ea805a56f1b8704993e5fed8477,12/09/2024
15098-77F,43056-19,Grupo Bancolombia,Banking Institution,10f4f311ca916ad59cf902f9a93f6a84368d9a8aca318fbc62dd0bf24099e8e3,12/09/2024
15110-29F,11592-28,New Mexico State Investment Council,Sovereign Wealth Fund,290b5100bc685e98a0a10940e869e6d92417011c64bcc57dee141bcb2abbe92f,12/09/2024
15118-57F,11576-98,Industriens Pensionsforsikring,Union Pension Fund,ac82947ffca2963eb656c36e8912ed6661c78911b081b588db038f20b8cf46a9,12/14/2024
15118-57F,62861-77,Niagara Mohawk Pension Plan,Corporate Pension,1f7cc73b6904efeca3d5a7e208c82f32cc5a33c17e9fb7c713c1b79dc0b7a66c,12/14/2024
15118-57F,61458-40,Keyspan Pension Master Trust,Corporate Pension,8a5e13df970266f7b1864fdb2349f008cdeb9c4680995ef73f0d7021fba2148d,12/14/2024
15118-57F,52542-19,Sidley Austin Master Pension Trust,Corporate Pension,e86aafdb94a40154d7f60f7f772a43e50bf19266f98d3b8421e98ba1d621e83f,12/14/2024
15118-57F,10665-73,Metropolitan Life Insurance Company,Insurance Company,3087345c4e4858e6e9974e5d840f4ad020180f339765ea263378aa0bbe934a49,12/14/2024
15118-57F,52463-17,Guardian Life Insurance Company of America,Insurance Company,daa2278c4cc90108aa364db1a7259751d8930bf742c4de266f37ad65d1c5f843,12/14/2024
15118-57F,52471-09,Farmers Property and Casualty Insurance Company,Insurance Company,5eaf8f6cbcdeb7348b78a6b8d310690fd59cfa48fd09e7783685ff323214aece,12/14/2024
15118-57F,62410-51,SBC Master Pension Trust,Corporate Pension,caa71d06066513d68d5fcbe650906d2eef3810e5567e8fe58ef89dd85f529f3d,12/14/2024
15118-57F,62994-52,The Guardian Master Pension Plan Trust,Corporate Pension,95bd913d440fb00eb5bb56b544d23a7a7b131f4ff1b4f305eb30f0b1fc392d47,12/14/2024
15118-57F,52609-24,National Grid USA Companies Final Average Pay Pension Plan,Corporate Pension,afdaa4f2dfda56ddb3c816450bd0772d9b208bb3bd6936f3c02d567903179c44,12/14/2024
15118-57F,58618-72,The Heinz Endowments,Foundation,edb218c8a5e9d196543946c0ba22fe7aff0144e3fad8f14e1bfcc5b0f0eba1aa,12/14/2024
15118-57F,53155-63,Circle of Service Foundation,Foundation,c92b0829bc0a434fd859fac7b32c6125928b262586eeb58ec73b586f71401b36,12/14/2024
15118-57F,166406-05,General Motors Hourly-Rate Employees Pension Plan,Corporate Pension,ea7516c87a3c2110e43d66eaa6be03a8347f6c96fe66a69f95bc1410e8125b1e,12/14/2024
15118-57F,53159-05,The Grantham Foundation,Foundation,d3598576af83bfb13eb3fd19f7bfd43774c210c6216592b00a516c0de23f03ba,12/14/2024
15118-57F,528849-46,Michigan State University,University (Non-Endowment),a35bae9af4252ed608d3292b49380df05dc21eb56368eddba9a70ccc910814d6,12/14/2024
15122-35F,11607-49,Stanford Management Company,Endowment,cf33f736f65eeb134fa8eed61a4215f56ed7125d1a25ad8bfe6f49423db56f76,12/09/2024
15122-35F,58810-51,Willett Advisors,Family Office (Single),fd8660306ff75746a4f77c5edd2b141baca4403a8b62d3511d7c429db5fdffff,12/09/2024
15122-35F,154286-65,UPHS Illiquid Assets Pool,Corporate Pension,2a1a9a17f42b32515842189c336bdcee2d5b725c36a06120d12e03e4f48e84a1,12/09/2024
15123-52F,11554-48,California State Teachers' Retirement System,Public Pension Fund,d31e753fc08a606f4ed4ef488c521cfca8fec5eea46ba663a8efb7d53d5d2875,12/09/2024
15154-75F,59006-98,Bancóldex,Banking Institution,f5aa419ee4cc74eb8727b8faa34b588372f8c7d262f1d237368fb1bc5f3d56a4,12/09/2024
15154-75F,11013-76,Axon Partners Group,Private Investment Fund,3f4db7c2866889bafcb2b833e7b425f6b11f59e9e75e0affb7fc8996070e7771,12/09/2024
15154-75F,163085-32,Telefonica Open Future,Corporation,c71c6fce566189a8052269db37b3c4bb11b0a9a97306fcb47544d92c87dc1307,12/09/2024
15154-75F,63718-93,Skandia Życie Towarzystwo Ubezpieczeń,Insurance Company,bd4c99b02a67de247226875c0e3d4b66dbbb8f0a0cd20dda812b8a52f37a6771,12/09/2024
15160-15F,58853-98,Brazilian Development Bank,Banking Institution,43d4755fe7c780d3f14761771e27d8f61f925746463c52ecdb16edabeeb428d5,12/09/2024
15160-15F,119616-58,Banco de Desenvolvimento de Minas Gerais,Economic Development Agency,a3d1671ceb308025d9f86a8c54ae7e6f162eb6bcb43d7d48935719e783414db7,12/09/2024
15173-65F,10759-78,International Finance Corporation,Economic Development Agency,e2e068295bbe50ee412b523f99e92431a25eaddf33c563a331ff816a779bfe7f,12/09/2024
15173-65F,60641-92,Netherlands Enterprise Agency,Economic Development Agency,b6038ccbf7de7f09c5cccc6c62f4e26339884556804c792f8c07bdb6065957e8,12/09/2024
15173-65F,123205-78,Reach Holdings,Corporation,6aa5523f1926b5b88325e5b7ccfc5ce5fad2ca7e2cbb6c5c2c77a1cfb5c4ec0b,12/09/2024
15177-43F,114057-19,Spectra Investments,Fund of Funds,108b75d06c4bf3158c518e65e1049ff8734bf94bf6e65fa6de49c61fad44691c,12/09/2024
15177-52F,114057-19,Spectra Investments,Fund of Funds,6b2a48e216284c471a14a852f6ad776ae1262219d6e69a0819c64443b0b1f821,12/09/2024
15177-52F,58518-10,Aceprev,Corporate Pension,60ad896d90a872dc610c9b91861796058cca5e7584b0d9e76e862a753e0f532e,12/09/2024
15181-48F,59065-48,National Development Fund of Taiwan,Sovereign Wealth Fund,ba9847dbd1c6396f600ce8f6a9bb58ede73ba09620973ca45407bff7ad2ea8b5,12/09/2024
15185-89F,10849-06,CPP Investments,Public Pension Fund,1bccdbd1305b26ecc36c940efce1521dea8b8a20e5eae051db6311a1695dd8c4,12/09/2024
15187-42F,11566-36,European Investment Fund,Fund of Funds,8f813e883844af0f4f145e3ae27935c55d2be9c7f60e8e1e86e12eff1e208084,12/09/2024
15187-42F,58874-68,Luxempart,Direct Investment,f3e4295b9d75d84627dc57fc15f0d2df8ae603a51a13cfa3b20a4bc74b1c7bfa,12/09/2024
15187-42F,22527-64,European Investment Bank,Banking Institution,0183c9262a8de04c523c0d25c5d3d8673f0ae50e5291cf281db9075700590020,12/09/2024
15189-58F,101781-37,Instituto Nacional Del Emprendedor,Government Agency,576d45b259e0570a1b004ddba32b8a0c5fc09faa51912f06d40c8e700afac423,12/09/2024
15189-58F,11577-16,Inter-American Development Bank,Banking Institution,2a21a235cbf9b0a4137ebcb2e27bcbd04897f4e26860bc7d1a2c2e8c419cfd75,12/09/2024
15189-58F,40456-54,PineBridge Investments,Fund of Funds,b76733a10556776c3df6d8ac35a524b48f5852edc8a798a7026debd90b0e074f,12/09/2024
15189-58F,11593-00,Northgate Capital,Fund of Funds,b24af301ac5eb69bb59ad3499f192d895de0212c68b641e160a8ad43c9d2311e,12/09/2024
15228-37F,11614-24,University of Michigan Endowment,Endowment,83288668e2ed78e42e69fa18095b3bc5b7aefd6a58644a96a24813df64f12718,12/09/2024
15228-37F,11610-01,Teacher Retirement System of Texas,Public Pension Fund,86b8985c53e90ff0bfbd2155c42879ec34fc4776e6945e5f8c80883e82ace138,12/09/2024
15231-16F,13124-71,OpenText,Corporation,1c8e6abc89e5444cfe32e2aa047f42da0cecd7a181c50683dc3ab2e7bae0e679,12/09/2024
15231-16F,11592-28,New Mexico State Investment Council,Sovereign Wealth Fund,067a9f4d53a56cd95d3f44372348f4c00fd31b57685007db784364fe72ded49b,12/09/2024
15231-16F,11614-42,University of Pittsburgh Endowment,Endowment,eac5c0242b561b1a78ad777addb8f61d6256b1915d083609f1c104c49e9e969f,12/09/2024
15231-52F,58914-37,Massachusetts Institute of Technology Basic Retirement Plan,Corporate Pension,290bb6c60269859c84d2d6ef0d0031eaf40aea1f985cf2e882f6b26244bc5e9f,12/09/2024
15231-52F,58689-46,Mayo Pension Plan,Corporate Pension,163d05055a9215b1ea52c88de03d6b63e14e41bee402f1ed06d4f48b8083e32d,12/09/2024
15235-03F,60469-57,"Ministry of Economy, Trade and Industry",Government Agency,7433ef34007e3e2c92e786654cf6f6d67947eafcbed68a0d3a0e4be45ef876c8,12/09/2024
15235-03F,54755-47,Nikon,Corporation,a57ec7b0f12ae61cb2d8b0a62896e3f6cd1ea0d05022f4603781b649f8d003cf,12/09/2024
15235-03F,59616-19,Mitsubishi Estate,Real Estate Investment Company,7c8a1b1c69c54c253953cc9ed25bb80c5df9ab8f139a12aac4e2ea317d524b2d,12/09/2024
15235-03F,61066-09,MIXI,Corporation,e4c70df715fcc7a77d9c965a6abdc6f669c36ed3c98db46ef691abb39274c91b,12/09/2024
15235-84F,51006-88,500 Global,Direct Investment,990fd52dea987e88a041899e944cb55f89a7ca21ab2d4f362ab182d7ebc5a4bf,12/09/2024
15243-40F,11452-87,ATP Private Equity Partners,Fund of Funds,8e9cbed2ee6b0ef47efd19129f4ec612543f2dc84a1d3d0590d327d7ee496513,12/09/2024
15243-40F,11614-24,University of Michigan Endowment,Endowment,e9aa5c66f6aac5aecc8125b6c8b2bc518c5afd45b1037722a2e02a292d479d65,12/09/2024
15243-40F,58938-22,Liberty Mutual Retirement Benefit Plan,Corporate Pension,dc53dddc32f750b5f9fb7c2662d799f62ca348575af19ef300500fc984b06ec2,12/09/2024
15243-40F,53155-36,The Sherman Fairchild Foundation,Foundation,cd19e41ad91be449669e2ce9ccbdb6e0055a0aba6489840cdb79bfb3bdee5012,12/09/2024
15243-40F,11546-83,Andrew W. Mellon Foundation,Foundation,4c9ad3c7eadb769ecc661611dee0b3eef51c18474dfa8d15beac1223796ddf65,12/09/2024
15243-40F,11589-58,M. J. Murdock Charitable Trust,Foundation,8462dd9af6b66efc925983e897e1af0eec194be64c6e2c1c3bf9841a12842ee4,12/09/2024
15243-40F,11602-18,Rockefeller Foundation,Foundation,b8b3c11c2f53eb050cda4f028c16e5e06c1b3d46b6d64ab29e4188d775e1ce6f,12/09/2024
15243-40F,11546-92,The Annie E. Casey Foundation,Foundation,d6871b6e095106fbea17c8441d66d05ce4aa0442c108a7d3bc26ecc421fc0f35,12/09/2024
15243-40F,11601-91,Robert Wood Johnson Foundation,Foundation,1d16e22c85f2995ed9d7fb6a0bd50374d53cfe22d3bb04b90eba341234bef2a6,12/09/2024
15243-40F,42764-77,John D. and Catherine T. MacArthur Foundation,Foundation,ca87411b5d17415e7be6f1b25454ad5a5cf3f0d34f8c02f410868b6b9c26a198,12/09/2024
15243-40F,58968-82,UPMC Master Trust,Corporate Pension,519e87129dd5f1569ccaf670a8823d0bd99e584f5501016e0e526697ea342b27,12/09/2024
15243-40F,53147-80,J. Paul Getty Trust,Foundation,b58a45fa20a91b0e2b5c190c84c3a6b9f9c798e600250fc4b7fdbfac23b0ba28,12/09/2024
15243-40F,58646-53,Kaiser Permanente 401(k) Retirement Plan,Corporate Pension,32360f743fe0104773bac361e4c0315f15d80297d5f288678b8f0abd7d23fe51,12/09/2024
15243-40F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,481b4c344acd5fe929a19c699dba98ebf9ee437013e3aebb2d0e4cee8cd78bb8,12/09/2024
15243-40F,58914-37,Massachusetts Institute of Technology Basic Retirement Plan,Corporate Pension,1d39c0cd59c989506ec86a7bbe945458535e3bdacba89279f97108e22c2a3ed6,12/09/2024
15243-40F,65670-22,HP Incorporated Master Trust,Corporate Pension,f7668bd0dd52eac5a816bf951316bc81551533512ad7ba096c7b5c8cead61ad3,12/09/2024
15243-40F,65266-66,Massachusetts Institute of Technology Retiree Welfare Benefit Plan,Corporate Pension,c638a888d312e9ee2beb8128e23cdf116cb0688b500afaea6ae6322a5460df71,12/09/2024
15243-40F,407252-62,The Boeing Company Employee Retirement Plans Master Trust,Corporate Pension,12a382915ec9df947a3f74b1fffa5c139d5607a10ba237b35f7d442ff06aac5a,12/09/2024
15243-40F,40428-28,The ATP Group,Public Pension Fund,5005d85c071937c8618aa4817d02ccc4247cc53d01ed460112f0dab937808629,12/09/2024
15243-40F,53148-79,The Leona M. and Harry B. Helmsley Charitable Trust,Foundation,7d224c7f376326f021802d9b774693fe2781e7cdec4db3f02b528e099354a9ef,12/09/2024
15243-40F,152031-61,Operating Engineers Trust Fund of Washington D.C. and Vicinity,Union Pension Fund,bcea3406d7830df5e137d615fea5bf21757b6b3b9a78eb7289660176125778f5,12/09/2024
15243-40F,53192-35,Toyota USA Foundation,Foundation,9a61c41c0a9f3c09a2a7de25fbbe6a255dd8cff3975774ed6b4197d8f11bdbf4,12/09/2024
15243-40F,53191-81,Crankstart Foundation,Foundation,4b09c2e47a4128dad4298c440210a60b344c89e07273787b1ec5d008653bb5f0,12/09/2024
15250-69F,42282-46,Enterprise Ireland,Economic Development Agency,5091c853a428d70aa27e6bbdcaba76156ce8eb852f607959a1b182ca89297c0f,12/09/2024
15273-82F,10759-78,International Finance Corporation,Economic Development Agency,ee743d89e3a8f5633fafe7dc03483e8a63b42ffba4cb5b5dc43e7b7cce1b9c30,12/09/2024
15273-82F,53961-94,Accion,Foundation,38bf2a52dec2205de52c66dcc3eacc1cb2c52bcddf24e4022bfa847cdf9755e7,12/09/2024
15273-82F,52485-94,Teachers Insurance and Annuity Association of America,Insurance Company,011f45842dec98424b06d7a2111aeabf7437fd8d10a6d74cc3df738dc3a217b7,12/09/2024
15273-82F,52488-10,The Prudential Insurance Company of America,Insurance Company,a8d369546d2f65b171e4e7a0655bb2d085f03e925679a0435e02233a4784b594,12/09/2024
15273-82F,59928-58,Blue Haven Initiative,Family Office (Multi),af44a94f755078ecfba71742f9e6380198c03c15a9192c3adb9b57deb53ffe08,12/09/2024
15273-82F,42154-21,Calvert Research and Management,Investment Advisor,c48500fcce0abc86ad44488975f8a247f18c64fc76a50f1f6f71b30511d2fac5,12/09/2024
15273-82F,53221-87,Dalio Philanthropies,Foundation,6adc7f8069688aea68601f7e28fdf8ede87e30ea937910cfc1376e17929abf62,12/09/2024
15273-82F,11568-16,FMO Entrepreneurial Development Bank,Banking Institution,528086203b49359ccd8339149633b8804c5291db78586b822df0ba09eae6d6f6,12/09/2024
15273-82F,112935-07,Heifer International Foundation,Foundation,aa3f14c70efd429dde7a8482aa87ab1e8549088cf47ff27f9f8413f837277649,12/09/2024
15273-82F,55545-67,JP Morgan Chase,Money Management Firm,8a6e50f21ee17df9d59169976de2dbc3eb0f2fc7d3ec7669486d6ce2eb56b4f2,12/09/2024
15273-82F,53160-31,Lemelson Foundation,Foundation,fd57370f72a70320afd3587b9e54d06df03b938231dbcf30224b433cada2c8b8,12/09/2024
15273-82F,63957-79,Mastercard Foundation,Foundation,c943b9a5fc461a52b503ae356a609efc95a5ffbc511eaf55d2dfffb3c1d74e17,12/09/2024
15273-82F,58671-01,MetLife Life Insurance,Insurance Company,9f65bf705e42f91400ec1f33344f3a2f48dc2e7758d02ee42434ad5683d1292a,12/09/2024
15273-82F,58987-72,Triodos Investment Management,Wealth Management Firm,07bc0480d7c1462a26ee999597ad199d610372ac0c7932e7fb6252715daf14a2,12/09/2024
15273-82F,55976-95,AXA Investment Managers,Money Management Firm,4e152a5c84833851ed5a5e157901bb8ff407b5f77ad722f7a61ddd29354448bf,12/09/2024
15273-82F,175845-34,IDP Foundation,Foundation,acc4c26d66601edc0432e8d080078664d9fed531d62061761755dbc5e1044f3d,12/09/2024
15273-82F,175845-70,Blue Earth Capital,Direct Investment,18c509320ca56749302bacaee2cb8e016e7098eb922dfad40b71a8767414ca9e,12/09/2024
15273-82F,175847-14,Skopos Investimentos,Wealth Management Firm,17ee0d1318f1a85b399f330540d6de5a03b2d8637d12da04bb8c34a2d7fc48b1,12/09/2024
15273-82F,53174-44,Wallace Global Fund II,Foundation,928960c2342f7e63491db87e997cfbb0762ddd05685a7384feaeaf64470a92e8,12/09/2024
15273-82F,61438-78,Baldwin Brothers,Wealth Management Firm,7dadad1f2f35b233e37f1bbb3e4a6ef412a499ea59c6f39166d57edd47178ff0,12/09/2024
15273-82F,58722-67,The Sandy River Charitable Foundation,Foundation,bdcea08f161efd0a3c7634c48918e2cbec476a2ab86d3ef5adcc0191d612a4d0,12/09/2024
15273-82F,52288-39,Colorado Health Foundation,Foundation,5e27751330dce000ea1e2f1856be0e16dac5ebcdab7354f935edc64704d65d73,12/09/2024
15291-01F,42724-72,China Science & Merchants Investment Management Group,Private Investment Fund,ad211bf9ee0e4ccc8205870a343f8f3c2c3ac76c7b4f35beb0619eb7f809ed2f,12/09/2024
15294-52F,11547-46,Andra AP-fonden,Public Pension Fund,0fdea005a1f7a1baa4f1eae9caf56a8e32572ab54fd73cf43f2a79762484e1d1,12/09/2024
15294-52F,52612-30,Howmet Aerospace Retirement Plans Master Trust,Corporate Pension,12d87ce1f37e8be155cab6afb656f89876ee8b2bc43e70c68558987ea2ef450e,12/09/2024
15294-52F,58914-37,Massachusetts Institute of Technology Basic Retirement Plan,Corporate Pension,0d745a3d00a4ed24fef9a9e7535705d16c8247189437384ca5395269bc7956da,12/09/2024
15294-52F,11589-58,M. J. Murdock Charitable Trust,Foundation,28d62792f04c1badcf24fede8c4ef39cc3145e934d34de828ca632f06c8de66d,12/09/2024
15294-52F,11546-47,BP Master Trust For Employee Pension Plans,Corporate Pension,79d55b19b2df11551b0b16cc484c119b16d401f8ede12725644c6ff3f1ad92c2,12/09/2024
15294-52F,53191-81,Crankstart Foundation,Foundation,8a169105cb29605b14da1e3de446e20543ffc9b8d4f959f4dfbad5d5d9aae2df,12/09/2024
15294-52F,65670-22,HP Incorporated Master Trust,Corporate Pension,62f1fe6988780009fa9c29d578cc07f8d69a84b7e566c4809620439ea71a4b2c,12/09/2024
15294-52F,53155-36,The Sherman Fairchild Foundation,Foundation,eccf85c78b106c918ff6820ce166c99f467715a6c3fe40d653b90923af8b468b,12/09/2024
15294-52F,11602-18,Rockefeller Foundation,Foundation,002135970326ab6692489d48db2cf8bee2f450c0bd7b3992a5195e91b1389643,12/09/2024
15294-52F,11546-92,The Annie E. Casey Foundation,Foundation,5e00af733cc1f9be14657d6e83abb5665960f23f10625fbc96ba8436cdb7721a,12/09/2024
15294-52F,11601-91,Robert Wood Johnson Foundation,Foundation,88dd5e103ed91b773ac70e44e0ce6e1a20f6e942ae99361ff6f652e0979add15,12/09/2024
15294-52F,53148-97,Carnegie Corporation of New York,Foundation,3f0839341bb32622de9ad62b2381ddcbe500f1366fe5b09fad5155880b568366,12/09/2024
15294-52F,53147-80,J. Paul Getty Trust,Foundation,997c18bc52f51a72a240a85345ffa8d951926167da21bd992d43e333a27dc89f,12/09/2024
15294-52F,58909-33,MGB Erisa Master Trust,Corporate Pension,1d827a79ee33a29ccd7fa68775e0851338d9c38483596df311e818784a3bf4e6,12/09/2024
15294-52F,42764-77,John D. and Catherine T. MacArthur Foundation,Foundation,ef56cd2db4cf781a4f6da592cc44f5971ef0e649503b409c0c126f38a1e86d95,12/09/2024
15294-52F,58689-46,Mayo Pension Plan,Corporate Pension,2a7961621fd430c824c15593c510c5c3487d1ba8120fb8cc79984478d0beb7d4,12/09/2024
15294-52F,65266-66,Massachusetts Institute of Technology Retiree Welfare Benefit Plan,Corporate Pension,6e9ef004888b9648914d334e4508c5d0057fd8f02f6d97268d9a1facacc46707,12/09/2024
15294-52F,65273-68,Employees' Retirement Plan of Duke University,Corporate Pension,46759460583bd5eb90555a23d53ce089c1d381fa2cd3d1c95aaa59457f3934e4,12/09/2024
15294-52F,129116-26,Northwestern Memorial Hospital Employees' Pension Trust,Corporate Pension,8f2283c27152c750c4bf88a284d366092f4abd55e3f657d2fbff7c8518113924,12/09/2024
15294-52F,407252-62,The Boeing Company Employee Retirement Plans Master Trust,Corporate Pension,f5d0cfb6aadea11ac622d310bdd605a61c7d274b209bc99a216fcf484852526a,12/09/2024
