CompanyID,EmployeeCount,Date,RowID,LastUpdated
399177-01,2,10/26/2021,d4589ee552abcb0fddf652ea78ae76930877b3cac0f4996335c60fea7634bb80,12/09/2024
399121-12,61,02/22/2024,09e9016a0aea32aa4f24ca3b4166603ad98ed0e0a645d1a11dca0ed1b01de840,12/09/2024
399187-36,11,04/13/2020,ea575fbcc0511c3b25d0bb771f87d9784ece9933663d3b8d6c0f38396e6196f9,12/09/2024
399187-36,12,08/10/2021,dd478111fe93858779606e9557aa27a2b1bd227d998c77bbab9a308e5f4cadd3,12/09/2024
399187-36,9,03/04/2022,c5c436a2e84e64e85699ae95dbb6e62a0bfd5b1d54d36ad34a085ea8bcae6535,12/09/2024
399187-36,6,09/09/2022,7d2312c650c5a71ffb65020a9da4443681f69672edfe673f54f84ed84cd05b37,12/09/2024
399187-36,8,04/05/2023,dfb9bb21d878423655d82b879784a2597acb9ee7c6142151f3062d83b541b065,12/09/2024
399187-36,13,10/08/2024,a196d6b4ae2b26a486aba74d4f8d362dd83d90d3317060253c53692ef2263beb,12/09/2024
416683-72,21,11/01/2022,2fd354fb8d878ad9d1f9ff1d1bdc4b3892681deba13f1fb76144d4d2e982939c,12/09/2024
416683-72,15,04/04/2023,3e93c2555684880d8da4d0e5473b2e380597021e08c9ee3dc864ca2cb3bd0b93,12/09/2024
416683-72,13,03/19/2024,378cb78dfcf51ee2b6beba7deaed020c123cef67c80506b38d99fa5dc8ee8563,12/09/2024
416673-73,20,05/02/2022,9191c3d53920dd34b22937818d9b5d9e4e04caf2d8ee618af970edf124b86d7b,12/09/2024
416673-73,14,06/07/2023,06f4ed044b5a6629ddf2bf0fa5c1c30f68bf343936927b6ec9e3c649287d8534,12/09/2024
416673-73,25,07/26/2024,9d5f2bbba9b4f6845eb22f29b5ff9a98ae46e7ab5c24ca5e99cc8c7f3f1b4a53,12/09/2024
399176-02,3,01/23/2023,c1e267cc0954927dccb7d9faf128248adc1532b4dcb0a06328984f4b510264e9,12/09/2024
403988-50,20,08/08/2017,7f836a159c1c99c7e8e4e9a8dd6099a806e1a66e9141521598a33af27af73d44,12/09/2024
403988-50,20,08/21/2019,41a47508f06adefbaae6820b4534563bcd56355ca43df86ac1e1fdfa70766d60,12/09/2024
403988-50,7,11/01/2019,90115ed4442f36dfd3d31316d6fab946649045cde93a72a1c8f0bdbb43f5ec45,12/09/2024
403988-50,12,09/04/2020,f155feb5b0f8884f40330db811ced318e23a6d1c6a802445554d21d9cb0c4a72,12/09/2024
403988-50,10,04/01/2021,853d1d7d5e7cc53afc30d523ffe178c3cde92ea1963bea47df364a53b55a99c0,12/09/2024
403988-50,9,10/25/2021,493e8d35a917bc6852ea7b3fb10f7846766b85dcee8bf65dccea1f006cd7222c,12/09/2024
403988-50,9,05/20/2022,205bb098647516d4058edde46cbb3f593b4c939a8fc5ee8df8b9d1ca72f66056,12/09/2024
399175-93,8,08/25/2020,e22ef36b2c9bcd0efe4f08f5d9191044cdce03b4bdcc1c7130adea100f3d6a97,12/09/2024
399175-93,9,04/08/2021,c73303223de8f2f5aab983251724a1b0df235ea7c706306a9841c6f05f1f6d54,12/09/2024
399175-93,13,10/29/2021,0ac56879b934b49c1e72a933067dd06d5e895cf95fd786275b0fdce2ad1e3bd8,12/09/2024
399175-93,12,05/25/2022,c21526c2c00e9b94f649da78b5dae4787f44fa4e3e9ae3c9fbcca80e2d2562e3,12/09/2024
399175-93,11,02/01/2023,9170f79da17ad7e61f689fa1a51e9cadb58b07daa36649f4ee20a2e72ff170b0,12/09/2024
399175-93,12,08/16/2023,ac14bd3c430c04313206c965ddba3a3e072ac41675a5de2bb9a619ca86d21301,12/09/2024
399175-93,12,07/17/2024,145532635c5a9724f0df4fc4d449f8a390d9bda1950f18a354c28904fd380937,12/09/2024
399176-11,22,07/16/2021,675e252c91600476054bc6a6b95d5e3549f484d2456d94d2e87ab4520f411137,12/09/2024
399176-11,25,02/03/2022,0b644c7caa50d62848beabc8ce2b039641db7cb0aad564c74ad33a50ceb6b330,12/09/2024
399176-11,33,07/11/2022,73c98c78ce8c48d1d47bbd85039ec199eee132dd66deeeab75180da3c954a9d0,12/09/2024
399176-11,35,03/14/2023,2891e85c4100a87d452f8e48d8e212dcc95017c00221ac48a0dfe3a63fef42c9,12/09/2024
399176-11,44,09/01/2023,ec28e0b4c3e794e85f3f5ea8e3bca60b0eee68ba757427e11516b00e17442494,12/09/2024
399176-29,4,12/10/2020,b7e2f57b94b69c4fb436a462552faec6160bece0402210285305d29653c4f9da,12/09/2024
416622-25,16,02/03/2023,8deb954aae5c00e8f505c7aa491dce08660ec48c564fa22d76510309c8acb021,12/09/2024
399176-74,18,09/02/2020,21a3dcf2763d730f774277e6a2ecb4ae9c4fa856f9fb4d3ed56cc81ede541d5b,12/09/2024
399176-74,25,04/29/2021,d27414f8ee2fdf6a3981a6e8906d0e15cc4bc60005a09c0920eed9261acf6141,12/09/2024
399176-74,25,11/29/2021,6d1196d986024934752ae011117bdbdb0366c85beb777aa837309185c03c2692,12/09/2024
399176-74,24,03/14/2022,8faaeb31a0b60d64292ed00a5fca126e1e75ee873df62581061ba82ea3405480,12/09/2024
399192-13,26,08/25/2020,acb52415897fc73201b5c4e47a186017759e104a422cd86e2879ec97cc75bacb,12/09/2024
399192-13,30,03/28/2023,31206b9bea55faba17ca293af789c9c193c85c8b09c730243235bacf81972124,12/09/2024
418065-31,4,12/31/2021,e951bd82d0e8afde523c9ce419ec070af895388b02b1e4075843a8c17a3e8828,12/09/2024
416497-87,25,01/22/2020,66bf7ef32712c6544ba4e2f44f443b3c8710317ed58e2a4dd3570b06dea2bb38,12/09/2024
416497-87,54,09/30/2020,596d70bb606b3785565c2538e9ff14e4c36b573c454522d866a954514381b7e0,12/09/2024
416497-87,90,01/21/2021,e5a7530e7f8f0bdadbca0f295c741c978801c9a0d7d573f3bfa48c1e802aec97,12/09/2024
416497-87,152,08/13/2021,d39e94c622786b8517f7ace1dda43f96b37b1204cc83971a8f7926498d91f13f,12/09/2024
416497-87,134,03/21/2022,5cd908d0f27a184a657616b23f6098d90dcf1f08fc0b73f6c50e23e44239e4e4,12/09/2024
416497-87,105,09/29/2022,8b68e06b5273e833063dba228b2447a35b71c89d889a30ea3d8f6af5671d380b,12/09/2024
416497-87,107,05/23/2023,f987ca6f61e79eb458ade9aecf105fcd2ff13955ab655fc64498dea2641711da,12/09/2024
416497-87,131,09/13/2024,a9516a88744612417c66100e3b07a5a003a6aa2779981265712531ab1e634fea,12/09/2024
432593-74,50,07/19/2021,33c940c2c7fe3835a00fc42d711ebd87a911a259e66568f194b489132c783a28,12/09/2024
432593-74,68,08/11/2021,5703ced9d5353a2ad26f7d6561fcce9b9a6886c166dfaad80abc9efe06c58d34,12/09/2024
432593-74,50,08/13/2021,b78a0583b72c9ad82f469142f7ae1dcfd49148c99936930df7b23d9fb7419580,12/09/2024
432593-74,88,05/06/2022,5879bd275af40f74da19cd826c3897188205cab201aaa2166927cd35c25cf309,12/09/2024
432593-74,94,10/03/2022,e06a4fae79f75b50ba99fc09b664ea1a2f06d2f5348b4cc26bc5e239572311c8,12/09/2024
432593-74,92,04/13/2023,34a0d7872b42cedc5d1fecd46c509c9a8adb9960e2df0156cb7dd919e198c6bf,12/09/2024
432593-74,123,05/21/2023,9c30fb7dde3c89537c69146510117e765c1d3ab53efde67bdc6d67e740526861,12/09/2024
432593-74,114,12/05/2023,f710bdb76e43a47406235f144d09d10487bfe7c5952a6078b3daa34e468b6b9e,12/09/2024
432593-74,110,05/06/2024,4bc84804d3784aec114f94ef2686f9c15bd5b507c4e6f577bf911ab641d67085,12/09/2024
431291-71,49,09/11/2020,ebf5f2533a3a3f2956cf97389522862bec00bdab28b1608522ec973be4c072c9,12/09/2024
431291-71,40,11/18/2020,e18789d17fce397ea43223c996a7d3f6018ff7caf17c2339eb7be9517f950026,12/09/2024
431291-71,54,11/19/2020,300cd8b5d95865f60a0323daec3c36c45fbac9bd602fa00380af1674a49c6232,12/09/2024
431291-71,68,07/08/2021,6da2cb8583171b889d11240289b3dfa21601060e4abad3ad8740632fb55df77f,12/09/2024
431291-71,97,02/24/2022,dc8a52336949bc1f78e7bd5bec726ae2cab01d8ee921463b46c26253bde55acd,12/09/2024
431291-71,128,11/17/2022,604a71dff38fe46fc74ed26c280e90be398bf3e90edfbb9e2f360c060a20807d,12/09/2024
431291-71,159,06/18/2023,5a3f4bd1cc951744fcef3c3a12e3afa9122db08e7951524be64db586c0b0ae84,12/09/2024
431291-71,112,06/20/2023,a239f41f1120940cfdc10547823241e5fdd896a39fe4a2cfce53d078d98bb9bc,12/09/2024
432531-91,44,04/28/2021,e275607d6bb42ab6a49193ac4aa8e0594bf8946831ab20fd0cd759adb9b838bf,12/09/2024
432531-91,54,10/21/2021,c7558715a2ee3b171059a209e22b023cebfd66fae6736c86947e92a0e543aa60,12/09/2024
432531-91,75,05/24/2022,24ec90b30cf3a37f934feb5c6930842393283856cb7a93ee2d905ff97957f5dc,12/09/2024
432531-91,59,02/14/2023,0c82c482696299eceffaf4764c9094f18ef46120f21ffffdd9ffafd150ef492d,12/09/2024
432589-42,8,02/20/2023,2bb75bb6e01d2dadd598f78b30ea3ec9bb14a75fc84766c828f07e76314e301d,12/09/2024
433415-89,8,02/24/2023,b62144d73f312a2110dc239726769a910bdae7a8435c28d8f26ed68fcd06200e,12/09/2024
432595-27,19,02/16/2023,7ac5f83e3b2581939bc09a0053be0a4998e1b6a36f959f2220c1b653d168b64d,12/09/2024
432595-27,21,03/04/2024,9606b7ca3225811132d1acbf05f51d791822b3e6bb2a2615dd4c56359e28685c,12/09/2024
432608-68,4,06/01/2019,a0e657567a151c22e9f2900c2942f3cfd7d3c5859666bfc6a6444f453604ef6b,12/09/2024
432608-68,4,09/22/2020,4445f0b4946d60df96664129b77d82c1ff5101d04a8bb52d4fa995255b3d7b0b,12/09/2024
432608-68,7,11/10/2020,70a59bc169be106a5ad2f8299c95826fbf6aa88b1de3fcb3c581d25d13ea8cc0,12/09/2024
432608-68,11,04/30/2021,acb4423d44541ef69a2eb1ecb616db361c5014765413573e9d86f5476bbbd1b8,12/09/2024
432608-68,11,05/03/2021,3e1e1f09dfb9c0f98d432978c628382005790fac424b11b06139aa44c999f09a,12/09/2024
432608-68,11,06/01/2021,66e1294a3e4cfb2c084b9f93a0d1136186bf1236747e8d07f5d26636e92bfd61,12/09/2024
432608-68,6,06/07/2021,017361de9c64aed526f245cf9bfacbffb3fd50fe4f2c7a66de9b4a6ea3c540fa,12/09/2024
432608-68,11,06/10/2021,a2c2ecaa38cec864dab4c7e9490e1c38d99798417ed8228f7f844fb4c44896a7,12/09/2024
432608-68,8,01/02/2022,305a472f5097b0c18e34836620b2ee3222900fd3a11f264eb8374ea99cd4bfdb,12/09/2024
432608-68,26,06/14/2022,c846e97a559e12528d308ffa493bb2a92cfb7692249f9d74859ac7ae48e80dfd,12/09/2024
432608-68,26,03/28/2023,d7b49fcbc427ab43c8c89c8266e7efb558f8bbaac7e5fc6b8a13dea3f7cf429f,12/09/2024
432608-68,32,09/22/2023,1019e6250ebfede030439fff117159fc001ae00cc2370c85b07189762508d3f6,12/09/2024
432608-68,32,10/31/2023,3cca36fdc8d1c44119e9c1509bd3f0c0118d863d3995f2b9ba5778d401c00a38,12/09/2024
432608-68,32,11/01/2023,44f28fc3437f6a48da6f480885bc043961880829f61e0645e257ddd6001526dc,12/09/2024
432608-68,34,11/12/2024,d6fb8a95338ff160044293d924d99d6fc099ac74d33c8767297f08dcfe7b77b5,12/09/2024
431290-09,3,10/01/2018,76c99ea0335fd83ad1b5806651787c85bd358c7e9bb7b45e1a27d215f7c66f62,12/09/2024
431290-09,10,05/01/2019,f03a712524864417d6e1f8fd55a9cf8af0a24278e6e9253f0eb4dd72491040de,12/09/2024
431290-09,25,10/01/2019,f0740c79db7a4b3ab8f9ac02a543449ba71d79c0f3d32b78075e29a28599f879,12/09/2024
431290-09,40,05/01/2020,a320f5cd76323da5b7530955ebc815fef54a0ccb68f8338a11ced63f7c9ea2c0,12/09/2024
431290-09,100,10/01/2020,4a6cb2158e300e76139dedd35e7c930936814824dc9ce0faed99c18a72a01eb6,12/09/2024
431290-09,97,04/08/2021,b9db63b19dbdfc8c191c29829631d87c2b959e933fe26d412dc01abaf662f0e6,12/09/2024
431290-09,160,06/22/2021,139bf1b0e0eb2af3f40edc2d47a6c973aeed984e7a413ce608146cd860483522,12/09/2024
431290-09,200,06/25/2021,b4c8080fd8f3d49ba522c426b8e1a6e4b58f0a633980286e3ac7c6f60ac388f7,12/09/2024
431290-09,200,07/28/2021,febc5afc01bfcfceeb09fae04ab321de6ab2ecfa82b74695dbb60fd0655de69b,12/09/2024
431290-09,301,02/15/2022,ce890bf095478a11d0e22c6616dea7e6c43838e343faf2ca3be2beba918300af,12/09/2024
431290-09,226,08/14/2022,25299031190750f63d308e4174259f6d3fe27fe14cbe9d98e740414d19558278,12/09/2024
431290-09,209,04/13/2023,59f2ef543e7b3e764e07fe7e98f1923559812c85760b33896ad564c337f02d1c,12/09/2024
431290-09,233,11/21/2023,43d3a7dfa41c5bb1ed9214789709eec13c39ab9a8a36857b0cc8432d2b64b716,12/09/2024
431306-38,18,02/10/2022,d8501206a8e465c4225f8d6c30b6a8cc79fcff4e33830bc38a7b945bc1f03f6e,12/09/2024
431306-38,16,08/30/2023,1b2f26472b9c424f785fff5bf9bbdc59556b083b36221628f6804ec86a1603e9,12/09/2024
433379-89,9,09/03/2020,4e6ef88e57c78098db560101d1e9f5307ba5dd6376765288dc59841503793627,12/09/2024
433379-89,4,04/29/2021,876b3cf66709449f0a3d40f73b829ec194ab1ad8be93db484e0c3691301ab8e9,12/09/2024
431234-20,20,01/30/2020,88a4ff0b7a48c032ea44ebadba813178a31054b424ec926567e33269045de5ba,12/09/2024
431234-20,24,04/26/2021,54216d0349f077e5ae7b8c593f0ab8d572b47f64a795d642cabd0f68f3ca5982,12/09/2024
431234-20,24,11/19/2021,141ef0148f84441547f2354b26ba356cd85576995f468d77eb26d4fff8e5915e,12/09/2024
431234-20,23,12/09/2021,659b169be2dcf0c454857398283beae909eba1c30d6fd3f8302fb953f06ce942,12/09/2024
431234-20,32,04/11/2022,d91eca7591c8cf071e6ce430d083dad9b4792005c176cefe4042796d6341edd6,12/09/2024
431234-20,73,03/14/2023,d201882b1ad414aa46ea0b9dbad9a8bb8d711806e8e3939b0c1e037c355197e4,12/09/2024
431234-20,90,02/19/2024,4fd2a57d5eefe07b4354c12b4dae381e1c96116edb4b1e08174ea34a9b1bc7fe,12/09/2024
433409-86,27,03/02/2023,31644f71e07c96162baa44f22200787f8849d4d6b0afb4624244f47b7a8aca8d,12/09/2024
433409-86,24,09/13/2023,4dedea3e84511d967f687daac072d6eadab25763e71e500736b88f98c7c5b80c,12/09/2024
432589-69,25,01/16/2023,c1fbb8b98ceb5aa4de88b1e827dbd6cd4a2408b83c0b6cc18a45ce9b137e8258,12/09/2024
432589-69,25,02/15/2023,ab460f5b2599bd59ee6bdffb5219ae27d5f3660cb7e80cd783256990cd858d66,12/09/2024
432589-69,25,03/17/2023,5f54bcef3541af4d5c0811d725433392330fbba66001c85c0b57eeab102a30fd,12/09/2024
432589-69,25,04/18/2023,6fb25be8310c3e656b3b3c2a4ae4f14c807a3034882726449ae7a45c18059ba6,12/09/2024
432589-69,25,05/19/2023,b364f13f88aba0bb8c3ec141e7d547c5866dbc842824dd6fce78946c5e398f21,12/09/2024
432589-69,30,05/30/2023,682770e1745afc22f077004739575e09fb6ba091628d9cfc62f1ae77895359e2,12/09/2024
432589-69,35,03/27/2024,81fecb90c8ef104957020b33221e2cdc8718599ba1d0ae5626c1997bdfb30930,12/09/2024
432621-46,239,02/01/2021,f124b0b297abcfc64c35ac9e731885ff49a7c26aa744081f2dffbd22ad64517c,12/09/2024
432621-46,280,06/28/2021,b4491179e24f26e5f48ac3ad45fce92e7f67e6e06a9f6794fb7fefef9982f233,12/09/2024
432621-46,333,01/04/2022,43bafe9d2f375f6f60cc89ed45b8980e6ebbd31b3fd6c65af03d5d2776692002,12/09/2024
432621-46,406,07/08/2022,688461e6abe3fa92db67671b48cdf603f53578d11ffae3b5d24dfda3950d625f,12/09/2024
432621-46,455,09/29/2022,2ffb2d957ec94d258b297578aaace8147326a8b13da674acfd168be8df531f03,12/09/2024
433369-81,15,09/25/2020,158574b0431e41a856bdd3ed1a90111cf73e0af36f6ae9ccce4b973f00b6ff5b,12/09/2024
433369-81,21,05/31/2021,59bfc83a42d4104a93c52a024a4a215c1205e5ad54148d786e9aed24988d9ed6,12/09/2024
433369-81,32,12/21/2021,051e2a1ef50b1d3091fbe42cd3a723539f3fcd896bbef29dc032f20daaf07726,12/09/2024
433369-81,26,06/23/2022,1f99eac0110341565f9be13b2616a8601787be8abc7d2858a58478e174435c50,12/09/2024
433369-81,24,02/20/2023,c96b075884c63781ab30d6c6217217ce6c15be40d5df295e2fece840a2aaf96d,12/09/2024
433369-81,17,09/11/2023,0280dee962a8a99304792a4f1ba1b8662636821dabd0bae5d6c2f0151d2f45a3,12/09/2024
432541-81,27,10/21/2020,9e5164aef611dd47af1f2014db40587e93b90d11b787362db04254f73c739307,12/09/2024
432541-81,46,08/13/2021,fde7c61486c3e470e9b7d55cb4b8489f05cc1f1e1fe7afcf6b69acf0fdb57ec3,12/09/2024
432541-81,160,12/08/2021,dee135a7b377ace3303eeaa4d71e7cacf077b53705010c8b29a1fd42ae425194,12/09/2024
432541-81,170,05/19/2022,6aa659d500f01608e2f00a3f9820a36edd178b39a637009fdbe915795e020d32,12/09/2024
432541-81,106,07/21/2023,36cc74e7c971950c65ab2bde333795a4ce3336526e1813e72bd1a4ca61796a3d,12/09/2024
432541-81,118,06/03/2024,32a9d50a084492d7adbcea5898cc2a9288b9d9a06a128a940af5d11c4ee64276,12/09/2024
435343-69,20,08/19/2019,b21f1ec050346f254426c5aa2d056fa2b348cbed01ab848fbd674394d301a12e,12/09/2024
435343-69,65,10/30/2020,e04f3fae3f32c6789525eada949a0f6c41a9bc0f65aab21578f98d6817033879,12/09/2024
432588-61,15,02/16/2023,c88e5f0a3d8adeb9c4d6d4ba59d12d6663f8320f4b1fe515732db9cc8ce6c1a1,12/09/2024
432588-61,17,01/06/2024,e68c6b4c2832a7997bba0f0dc32631550873c90b534cc3c316094e59eed8d224,12/09/2024
432594-46,8,03/25/2021,16d25933a04ee10f88529a18ecc607e5dac24ab6ecdba1ce4893812b29953c62,12/09/2024
432594-46,3,04/14/2022,76593e4bf4d01cb6ce48a493b94a0487cb8d7a8a13118946a616cc155ac81fbf,12/09/2024
432594-46,22,02/28/2024,957e01c14eb714f7da561e962539dcec30e0e36cfd0ae66b77709d896a51f8ac,12/09/2024
433400-68,16,03/25/2021,e97ae8dd8542e854476287c598e53b33c3a6578174b98f0317efd562dba19960,12/09/2024
433400-68,17,04/23/2021,e1078a5e2e2addb2351d91a84ecee9456f18551ecfcd03cb9bf112c8249bf2fe,12/09/2024
433400-68,23,11/08/2021,df885bedb8d9b8bc362661680deadc5d8b91ad5db4195c337eaf001e270b1f2f,12/09/2024
433400-68,42,05/17/2022,0312145bfa177d128038ae7a8ed735a73f37cab62a5e8eb380077e2fb74e7672,12/09/2024
433400-68,50,01/12/2023,e420897dde0a38e08980e6f19d629e40df657f6d6aaff3cb3707561a9270ba42,12/09/2024
433400-68,71,07/31/2023,264cd62523e917af7984119c7bdf6ac5c80750cb13d2b92e5c26e385e77670af,12/09/2024
432589-06,20,12/31/2018,8868267a24ed87b58f9106e5ff6d653f19bec6b4f0eeb8ad17f1037e89b1b6b3,12/09/2024
432589-06,1829,08/02/2021,4deb409265ac5b9629cbc93eb10780f5a0024185ec4cf033811d23fd00370ea2,12/09/2024
432589-06,2302,02/10/2022,9975a32469cea94e58808209dc40f04c9c9b11605478794c06ffde9fef2563e8,12/09/2024
432589-06,3492,03/22/2023,53d4a93dfedceba21ef07797a66377c5c2ee77b14b0fef443b4c5f33dfcc0b6a,12/09/2024
432593-56,7,02/20/2023,5f83553673f39119a475b4bfc0b8bec6e776a1876dc078967c6c0e141b6b908d,12/09/2024
432593-56,8,01/05/2024,2d75cfb076d16c3108739d492393cc3289e1ddf6622598cbc8cd72c7345028b6,12/09/2024
433372-69,9,09/24/2020,6752a93df08aff71d9c8a01944069395d561b9daf0d9d56277103c5c2266db3b,12/09/2024
433372-69,13,03/24/2023,ed0f1b35716abf762816d217514734a73ffdb25e23c38f91e188eb0d57e0192a,12/09/2024
433372-69,11,10/18/2023,2ace3f3c9c069b4238ab8a77ca0d1021ffd107768b1b97ad78249c401a8a865b,12/09/2024
433375-48,5,11/30/2020,6f57f9660877d89128dfdc9cbd220b5c5f1ec96bdd2dcbebf65ebd233ff5c78c,12/09/2024
433375-48,3,08/17/2021,8838ff013d0bd1f633b0ea3b6e6576b41da15c20eb6b076a9863d1f163d46105,12/09/2024
433375-48,9,03/23/2022,e1e0f8f2ec3bf0f29203aadc8e67308ce8dcc1360dc8a49cb0957c96c1066717,12/09/2024
433404-01,106,02/24/2021,1a9ef339f0724a531c0282d3c770f1d2c9fa69ce717bff4011bebcfe20f0e2f6,12/09/2024
433404-01,102,04/08/2022,a66fee05383ac02761fd618041225ab76cc1ab16c975348c6f02b0d7ef14d48c,12/09/2024
432661-87,215,08/14/2021,63a2bbdbc9d3c4ad8ddcec7fb53f48158f10cd8089345fbb55413076a14726fe,12/09/2024
432661-87,272,03/10/2023,cfd76c7c9e9d320a1e692596626d18527cbd90caf278a51406a628241949f820,12/09/2024
432661-87,301,09/14/2023,12d6e7686780a637594d8893f7b111503095b31cff37e754ce82e7bc25c1312b,12/09/2024
432661-87,340,07/18/2024,32c8d10413bd5f793d8d89ab7b33a9fd02e783473dccc817ee1b530b92a9bcbe,12/09/2024
435345-31,2,12/02/2020,e387679e508fae62fc5d2a22418c5adda7fcf9542faafd22ee5dd539adef4f04,12/09/2024
435345-31,2,03/31/2022,6a43417b388bdeca2c54fae378ed8ceb537e13040efd2c9f38f4818c238829bc,12/09/2024
435366-46,34,03/16/2023,5d68fa5060e1532fc3f6e5d6a44c6cbdd60bd412658be1f1fd840fe802d0b98b,12/09/2024
435366-46,34,11/02/2023,f7fcf5fc383194c7471e0c0ed044c87f66b4eb6be7ddf8a3a66531373582d1f4,12/09/2024
435366-46,43,10/14/2024,3458e86ac71329351fd9dddc6d99c0f233fd5eeebb4fbbab569763654fa61743,12/09/2024
437107-78,4,02/15/2020,40b4c70fe36e674076a3d858383f369f14858ed0b7991901e860321b05d680fb,12/09/2024
437107-78,8,03/03/2023,46f3888ef70a1693448f2a51d92f7a4fc5d898d2c7ac5e483d17bea255187618,12/09/2024
437107-78,6,05/08/2024,f7d207162550dd3ac602045de49f989217fc6c576275f4c2155e5234737958f3,12/09/2024
438050-26,120,02/03/2021,cd87b7841962e4bfd875a6e124c382eac93d74b6f7a82815c2686c3fff359920,12/09/2024
438050-26,107,09/07/2021,82b7c560a484636fa3d3f8926694cf6f926c44a1b9ef26c5dfde548ec2ab7a61,12/09/2024
438050-26,113,09/30/2021,410bbe859bee801fdde18de829d362fa77e6c432174fb1fc661aff81da5e7235,12/09/2024
438050-26,400,12/15/2021,9ba9a497b6c3dc8382194b62c8a66b18af2aece366036c710cde6a75aa9372b7,12/09/2024
438050-26,400,02/03/2022,27f880dd7f99949c7ef2a4f2c372bc1fafecaf03dd3b9d209e93a7bc0992531b,12/09/2024
438050-26,750,03/28/2023,4551508530d272e06f92220d402a6f409555b4b9936984810c46764fd4a6ec13,12/09/2024
438050-26,598,08/30/2023,bff6b4ad29a14bf466cdfbb4992a2d899f278e5e8302299d698c83a253fa89f2,12/09/2024
438050-26,800,02/14/2024,d5b428a9bfc74845524f12469df11298d2415f61f7e027fa7edc7491fc3a7be5,12/09/2024
435344-32,33,11/04/2020,22083ec2936da642c6214ed9f58f59ed5d5291f3b54082fcf64c3eb0e601c9bf,12/09/2024
435344-32,19,06/16/2021,6851e03a8c4087c50f00c9505e4d85728af9cdd1819469f6a4d2f5ac5a3f7174,12/09/2024
435344-32,17,01/07/2022,f772fb9096f64113302c6d82564c11432c2b3f95d717a76682b9160c278cc8f6,12/09/2024
435344-32,8,07/14/2022,2de0f96b3765847681b8615ebce0fe4b3799906a9793e2e350f5a6ff9c4d7906,12/09/2024
435344-32,13,03/16/2023,9580726283fb93b3839cb211120bf0645a592c928aab0646a714df9b4d8552ac,12/09/2024
435344-32,18,04/10/2023,c4c51436f5b32c1cb769dfecf31f8e2fa4f5b2ad9c31b77978851d806e966b19,12/09/2024
435344-32,18,09/30/2024,1dcb2fa60ed56469c4b99efc9b116e27d6f5c194256a07f440b8c1676c4f2725,12/09/2024
432569-08,66,09/30/2020,6e1aa790fec8ff01a395f59abf4055749fce3f8d2ddf902b75bd7964a2bc7df7,12/09/2024
432569-08,61,05/24/2021,068e42419ae049f3e7ea511996ec207ae35fcc59cc7770a1904cc03e50fe2b4a,12/09/2024
432569-08,70,11/30/2021,a411f8f01037a094865dd80dacc88c29b19d005f5782d8beb09b9e08648cda17,12/09/2024
432569-08,90,06/20/2022,d4bd4c94c0355a8de8745e34bd631c140755af932e56b85636c1747908e385d0,12/09/2024
432569-08,96,07/11/2022,9c93727d0dffe937b87721681e987cdbda15ea9c67cbc1f8d4c97fa8264535f4,12/09/2024
432613-99,12,09/16/2020,1e10c2c367296a84d28bc1ed4a654308c6db48c2f0f6193ec07b5636495fdbf3,12/09/2024
432613-99,19,04/28/2021,a7487497165ee6d9cc70f46a6dcb2bdb244dfe4fc088f39006f181f5e3724151,12/09/2024
432613-99,16,11/23/2021,a41e7fa2b32f1e514a6a62d8eff45c74191520fe0ccb1f383c43638d8157372f,12/09/2024
432613-99,14,02/09/2022,6d71eddb2f723f303acb5ff603f4409be78fbd31136d6dcb4629d5199e902280,12/09/2024
432613-99,24,10/06/2022,6b07e8e28a6b6fa22dd9c9bec70845fe80f181617862cb849078e38e7fb6df09,12/09/2024
432613-99,25,06/22/2023,0e885221355bff581fff338cb83fb0bd296e524a50d9326c31fcb79e3d7ff4db,12/09/2024
432613-99,27,07/20/2023,d47bc78a9e7498dc0a496af8140ca2755b284a45416b7402d2dfb3e676d01573,12/09/2024
432613-99,32,06/05/2024,456a1e17f00d4fd69a0b967da1626c9a6174e2ab572eb70eadfd8ae9f08ba3a6,12/09/2024
432621-37,7,04/14/2021,cee81b2292c14cbbbf1e22930c82d307c51e959c1f7d3f60cd7083c4d1a48f46,12/09/2024
432621-37,6,11/02/2021,0225a9d8e6dc2e599426e23e79b1fcff841d6fd162cf42ed7e05692d629b41d0,12/09/2024
432621-37,7,05/26/2022,b9d82aad6aa54e77fe005c51d45b6d622670d39b4ac744774beb7d61f6b6404d,12/09/2024
432621-37,6,02/09/2023,10bbbc3916c979338c6e5daef99e90bd0a06bf1d0c5c79cd4548d5569498d86e,12/09/2024
432724-87,54,09/28/2020,81bf798ffee1ad55fca6a7c40e067dd86136aab311aaf49c3efe0ca27654f966,12/09/2024
432724-87,70,02/10/2021,002e17597e2a6a21d2819e44fc73ce36d2024c261a053dfc94c8759e62018f7d,12/09/2024
432724-87,111,09/07/2021,ff440d7cb7da067d06d11c99d7ed3a813ea302c260bb7feaf7570b651cddb0fb,12/09/2024
432724-87,120,03/16/2022,2f1d7dbf4b151e8d9fa4d409b429bc52199c7d50f33fecd34481960081b810ce,12/09/2024
432724-87,123,06/17/2022,4ef845d7c5c3341a77de648eb77134b1f9c93acbea208352fb35115817d871b3,12/09/2024
432724-87,116,02/16/2023,5886df0d676cf5b6114ef0df996a2fa88fd2fb88714c51ee39b0964c72e047dc,12/09/2024
