CompanyID,Vertical,RowID,LastUpdated
503302-60,CleanTech,bacf287dde96977422a31608421f406fa568c4547aa52b7154b672a85abb2522,12/09/2024
435006-28,Impact Investing,d78ecbeaba42d06d9623e5688329d726121c29b65e15aa79385dcc786fe7d43e,12/09/2024
469381-33,EdTech,32575fd55828c0c542770130b9be2cb620996c131bee55b4490c7cabf05376e7,12/09/2024
492829-39,FinTech,21a9fe97c6e6f827d88e85d798beccea20c62959febe6dbe30c50d8a222ab775,12/09/2024
135817-84,TMT,a82fd8fe29518d2669128f9343b20452e1586df82ac99a340705c6cda48788d9,12/09/2024
465858-82,E-Commerce,1163102c42f5e6619690e2759837f93fa59baa53d3beb81caf3e9ed03b21a7dc,12/09/2024
117784-36,TMT,d36dd91f499b8e6ff054d074cf5b140db16b7814a89d3d0196ab147c3f3d0e38,12/09/2024
137462-05,TMT,36414e281881d57f3269e9f66e4c4f53eb8646c64b9e709e1cf4ada8d1983a6c,12/09/2024
85329-55,AdTech,58cbf2d88709c395df64ab032ffb7c616ca2f8a2d29754f27452c93ff06ace5f,12/09/2024
515286-64,TMT,91e73349f768ea69ba03775636d431c07d5d06e671f34ce8f009927ae6a9a0fd,12/09/2024
279765-46,Mobile,870ec5b63d8c15e94fc5aa81fec070231db64fb71c8e0741cf953b6811c900b5,12/09/2024
114317-74,TMT,72dcd6cd891d5e1d072f1c6abd425586bb26ff72e88743ac47c1ae331d0da8c8,12/09/2024
110735-38,SaaS,22aef226bc216f4cbfb043fee6848cd0ecafb6fb1e004faec5ff27d85b092377,12/09/2024
57034-27,Augmented Reality,c63523174ecbe51108f821f6b646174af5da3859d4d0b504d176632a6d1cae8b,12/09/2024
228991-96,Mobile,1a3d45f3b7bdf8e76876ee4350fe5e4a48efc430b9818d9b79b46cb909000a75,12/09/2024
503393-77,FinTech,19d7e3c0045ce392cd18053fbecda085120ea208d0476cdcbc7302832d8e26fb,12/09/2024
55283-68,TMT,0ef5da7bb9d57bf20aa3b9c51e4c323dbfc177f3b5e1131496951cfc786c74ad,12/09/2024
82013-77,AgTech,5ec4627b4c3ce9d9d27ff740c3ba012c981fb95a4217d1bdf51aa5ef95834a88,12/09/2024
93467-17,FinTech,39ffa965ef6bc790af50c8ad1daae2ae7305a8afec52f7f12dd1f06927217c37,12/09/2024
188006-59,Esports,e07336d11cc0d958c4bcd3a377b69dcd987e203501fa33d8bbd87089cd53881b,12/09/2024
536963-14,SaaS,d07a52a5bc0e47b36cf75a1a319c64500991be39a8f8a3804fcbc049859754d2,12/09/2024
433842-04,Real Estate Technology,8cc4dfc3284d6c54eddd850ef7150e481b0f3358e89e760d438f88b1ccc02802,12/09/2024
149277-43,SaaS,79a78758d07196d789e7e5ea37cedc20e595cc2be29f2f994a758dc147252d6e,12/09/2024
491733-01,FinTech,64673849773f805cb49439a91c1820d9060ce1f5e4c6a346d0786f0b20f92878,12/09/2024
466511-95,FinTech,cf6c0ab899db07333325383133d45897cf9ab9d4e11071eb7d3e009f7cfeebe8,12/09/2024
110715-49,Mobile,778dbdb93d181e563a6060252eb83e0c5a87ee12ee74009b82da5ec759dd8eaa,12/09/2024
103200-76,SaaS,32fd65e287496ff9b165722070c60f30a5945033a2daf368f8ee9377036eecb3,12/09/2024
435934-45,Construction Technology,f62821dce205bfa9817e2f11367e243fa654547fa4723ca13454f4cb52848028,12/09/2024
535442-77,FoodTech,af1ed9ce4e37ffa56b37a186601e0469f0174d43ceadfac4a4d3ad555500faf1,12/09/2024
490685-50,Mobile,ab34dac6c275cce638583b895c3b6b86b94ad91e28aef336d0d02e212ab39a41,12/09/2024
518523-58,Restaurant Technology,6e2b2bf509a798d797450e5975c9cf8f33c50bc3b5ac55287c1bfbe3413dc45f,12/09/2024
507358-72,LOHAS & Wellness,bd6de465c23775bf01462b53e03a4e20c5975f37a1f9827c9937877598f6138b,12/09/2024
61484-05,Mobile,7cb3e5ac9f6673103004e632e981167e20b6428ea2662898be3a37012a3b6ce7,12/09/2024
163196-83,Pet Technology,a6ec8940f03ef5293cb0186d4aab7875ea9181f526b6167502a0d4490e484734,12/09/2024
467026-03,Digital Health,9da6641c9433b02460abc0febe2b214a444281355e3e391b5df93d961f1632bb,12/09/2024
152733-16,TMT,604cecd6fd32c3939970601cec31e7ff25ed4543ab33dc97de7b7e95ffca6017,12/09/2024
268187-95,Mobile,69df03ef3dd712db74c9549c94aa8660c5e4887b24b33417a04f15e952bfcfe2,12/09/2024
384721-30,SaaS,26be70962c22e79161ec73ed0a2affc63fb928a4c1c410ef9a93bee5e1b4f568,12/09/2024
539281-72,AgTech,649071ae9ed9d6fcbb0f0667c455c11ecc27e00efb8ff0d90aae0bafc3c8a83b,12/09/2024
62113-42,Oncology,a31c68b80ff4e1684fd17dc03f0fb9d58dd1ccc10c08c7d606e3f986b2931b05,12/09/2024
166847-41,Marketing Tech,f213f383905fa50c0e0d41c55403218f33343877a59e807151b3df24d6fd09b1,12/09/2024
62496-01,Gaming,5f8f3fe9c9e22387075f68d489703f4bcdc54337562b599a2b1e9edcc8f3e83a,12/09/2024
462591-64,Esports,07345504b480c39781e7defccc7f1b5951056d96db294d1bfe54c0a4a9498a4d,12/09/2024
226364-32,Artificial Intelligence & Machine Learning,dd9cec9a1a154de5d96ed0f748a1e128c44f7ac2f89503dbc800dcf6ba59182f,12/09/2024
515852-65,CloudTech & DevOps,0d0b9c40efc0774c710e368d5d01d0a2b909d43e1b1ca951a8dac73e770fb9e6,12/09/2024
233906-05,FinTech,2d9314c61cfedbffdfb0a528acdbed5245619f6bcb3f40c635157dc920ce995a,12/09/2024
471234-52,FoodTech,3d6232f1f8a8779ce016340149dc13ddf5fb26befbbe0f23688b1df3471c8240,12/09/2024
538165-90,FinTech,2ddb965b7287cae5d01286fd4b1c26b6cfe9ff0dd83c44d1a64283edaff1850f,12/09/2024
230449-15,Artificial Intelligence & Machine Learning,06adea5ff4ed2bc5691d88d72e441fb7420fa2f75e97dde6449c109cf61445cf,12/09/2024
528568-21,SaaS,d0f4f71eec133c8b99bfd463c4f7690a630cda761d86e01e1cc32d9818f1b865,12/09/2024
399136-69,E-Commerce,a33b875f938e8c379b5553a132fe8dbacc45a7dd71e8e8801ce0b38876366b06,12/09/2024
495028-27,Big Data,99a896db90e8e5889fe9932925519a6a6f2cf3c828545cedf51d5c8d8d4c3849,12/09/2024
442179-73,FinTech,b213640aebb4dd6f48dd3da7c9446ff672198de892614b2d4c4f7b66c824e532,12/09/2024
267544-63,Mobility Tech,00c3d43dc8e83793ca04c342eca18dfc8600a58f55d856cccf93eec3807912f8,12/09/2024
175442-77,TMT,3c19434b2f0d2e2cc78c5ef4d6ba31f67985e342b95f54dfcb8ee20859bb11a8,12/09/2024
227431-27,SaaS,6693d8f8c6c60dffee53012232c1e0113ffa3bd1693b1dfd75e9e90ade1b2af9,12/09/2024
443036-44,E-Commerce,2063190e883bbd550e716dc1dddeb02c36151085bde06016861697007aa21983,12/09/2024
153661-06,Manufacturing,23443b2c16907bda76b54db2cb00bcce7c3037f008a81206348317a61b741830,12/09/2024
471704-23,SaaS,be05152ac0fa46e07c5f1971d38f7d009ceea028112a38b1f1d1b98ae02c1914,12/09/2024
92443-42,E-Commerce,997143f23dd08df736aa6d90512f79e2a59aaa63ee0cec93a04738586b902bfd,12/09/2024
465987-61,FinTech,80ef9baac5cc373e9167d48097de632dbdba40780e15ef87752f45e3c6b9aab9,12/09/2024
497925-82,SaaS,bfe95307575bf4c90e4a11edab6208e45cc2dc26805b26fa1c529ab26efd8fc1,12/09/2024
338573-80,E-Commerce,f2ea6546fde2a00a7c4d8af4d1afe8c9817ffd7f792aa8896f688fdda519f7cb,12/09/2024
468896-95,FinTech,3163f51fe81b9df93d705471e40e2e8537f6ddf4a192051f04a978ef19b5df08,12/09/2024
85287-88,EdTech,e0b63fd052a7fb2092eb1dc1fb1d40bdaddf6cb3c397a83d962c073cb2e3bd6a,12/09/2024
225817-39,Robotics and Drones,366558676b071b719f6652d510e3e83dad686f3724c7f49169e024635eaf336c,12/09/2024
62113-15,Manufacturing,0e7217e29ddd67ac19ba394e7a8c52a3d7914c9e9f05c1a806ce7a48b8f1d18b,12/09/2024
437630-32,Mobile Commerce,c30cef9de5cc4c1e43b882f3a47cfb9b787674516dc0477b71e99419b43102c5,12/09/2024
114561-82,Manufacturing,75f351101a08fbd7cf5855a219cd519b961b244afb05b1cc7302bf8532abfdba,12/09/2024
100819-27,TMT,6192982566aac8a8ee222ab9332682ef638143879a1d11d1e1afc0dc43d9b36f,12/09/2024
327398-68,Real Estate Technology,5fe3477ff68f5abc854175b8dc786ddac1d6e9aeb95d45b3b2154de58bc8a4a9,12/09/2024
527439-34,SaaS,c431c1bc42f702f6120a55f168441827c5bc2f756c4833cb6847cc4772a3fc8a,12/09/2024
535640-59,Construction Technology,a7943c07afd98ab170ed05278e0ca1b9f63f31c9b0fbf2ee05588887dc361de2,12/09/2024
469332-37,Mobile,ad98cdf3df8ada75b31e5926844d93e803a7ca58d01122b396665dcf2a579ded,12/09/2024
436529-71,Artificial Intelligence & Machine Learning,7acfe79f5fd5bf225b383f9d3cbc53c37ee7ca7a6a42a59ed7fe787b764bea88,12/09/2024
105759-37,SaaS,d436f7b2c72b567057c0e30081b6f80032ee150213c21f330d98e78d09f08afa,12/09/2024
517606-75,Mobile,cf042d3201ebd868f5c9fd8904d4c3a5d5b27cb54ab35034dc3577a693a8ca5d,12/09/2024
663243-94,SaaS,c25cb80faf4499b22a4ac61fc45a844cfc65c5a41d534c2e288da6cc0bd4be40,12/09/2024
55420-48,FinTech,d377e0662fa425b12445ef8639c335714b0f0f2c1cb3882fa8cf568c7c984287,12/09/2024
58183-39,Artificial Intelligence & Machine Learning,1e28faa9bd70c01b29b3fa8c7835ab262010d8868d12bef34287397d80d7e0da,12/09/2024
294486-58,FinTech,ab7a02b52d32fbb6d713ddfb9c14f94e7e307cf64f622f2bcff5fa8c8154113f,12/09/2024
115512-13,Mobile,1e25138e2dc2bbabcb260ed02529ce48fd12df0c1a2b606ee957fcff7a79733c,12/09/2024
235290-61,SaaS,7a8381df0b22f1857a6177ed534f79bc4f73ca79e7a0fec804f92190dd64440e,12/09/2024
462447-91,SaaS,d90425e899fd530594e2fe15d5085a9388635343f93243894767a4036c27b700,12/09/2024
277676-83,CleanTech,36c123dde09c6faeb126af8794bc68aeeafb0d7e03ec22318ab62564f9bc7274,12/09/2024
533413-18,SaaS,283c3b49101f143eedbd5d991753bcd47e09f8521e573434054f290cac33d187,12/09/2024
595815-22,SaaS,ba7b6c70f2d85c3cafda3d184510d42da7ad8cbda4f3855c9c23a66515e193ec,12/09/2024
515416-42,Marketing Tech,a3beacb9ee8367dfae08b2c9621ea72637635851f926f3e81ab175a586a9e483,12/09/2024
539601-67,Life Sciences,ed90e9f296a3a52229be5614156b8c02a9b95761c363f77f78c034b2c54593de,12/09/2024
608890-87,Cryptocurrency/Blockchain,211d97bf6e2ec018807c835a37224ddd3caaa8d36e0117f91d7845cea1cc8fd1,12/09/2024
96403-33,TMT,45c1cd4f524344edc3327b0be9c1d3a62fe82b1ddeda14e158ca188688956fc7,12/09/2024
453325-78,LOHAS & Wellness,87bde414b11bd1c82f1bae973120e826beebebeb6d74dcda2c5b37b8368eb6e0,12/09/2024
118423-54,TMT,7725a546b080116254f180d5a3cfebb8d0171e630e4f2822f6b88b9638593528,12/09/2024
590656-69,Life Sciences,9a51aaa2463be0fb18555207a19bbc611ff9040489e5e4ab9adf33658044b9ac,12/09/2024
465464-98,Artificial Intelligence & Machine Learning,fd617da20ab86e8ddb7095f57a1ee3f131c496b548ec389cb297b806bd49907f,12/09/2024
183251-53,TMT,347f3226fbd165af4473288afb684dc91387679831d559ecf34b64cca36e6d67,12/09/2024
55449-73,AdTech,dc59119f2a23f8983948b71f7a88ecf06f4c92d7b26f4b696fed764485724890,12/09/2024
96387-94,TMT,483dd846c0abe6c4b4e98131bb8bb7fdbae167b57f23f1bcbab812f3f8476b05,12/09/2024
462125-08,CleanTech,2233dced591ce4b73681f3b9212675f951e783b081d9ed75aca49b3de4b9c3fa,12/09/2024
516149-83,Climate Tech,82d53cc4b2d92dec9f0d2c4985b9843ab85f10f3c9e98141dbf2e52434b1b67f,12/09/2024
481937-77,FoodTech,0b9c84fa67ca530e16287e8c1939d67d8610a6947e6204b3e92d9bc3f4510c7a,12/09/2024
126526-87,TMT,7e7304584a7c1f81b5da1fbe7af8dc582bceaa6bdc2d15e1941af403213f5ddf,12/09/2024
523363-06,SaaS,114f0d1a6b2dd4aeeb2d42afbce9311285538d8c3fe7b7a0d2e9b4d7f85572bc,12/09/2024
463251-43,Supply Chain Tech,428a0f812c23e410293f4891c0040d90513530dced53f9fb80aabd40c05213c8,12/09/2024
571857-22,Artificial Intelligence & Machine Learning,16f3f72294325327391ef32a759c3115cf5bb03acc6ba6bc89f43aaa7e1bd5f7,12/09/2024
442452-34,Mobile,80ebbad6166e4ffb9df6a275e58a6a0189c457e99e9e5ab87e86c7b1f46fec87,12/09/2024
553132-81,Mobile,0660e1780869bccfc487da9445709c69a8f806d4c8801cfd08f32342afdbbceb,12/09/2024
104404-24,TMT,6865e65d5da9b13d8d677f14ed2e5b552a12edcb93203b4cb8dbdc66696489ca,12/09/2024
706878-55,Digital Health,3cda894e3a9b66c5939426321fddeebf556bbd2fda59445b95b8274cf0e3ba80,12/09/2024
491603-59,InsurTech,02b88fbda00242547800b760d16a61d5d14b7b5ee2a629d93e53d97cdefd0320,12/09/2024
267851-35,Robotics and Drones,a9bfb4b14d279f38dbcf2cb5c01e6bab24998ff1749d8cd205537ea0e6e14318,12/09/2024
711480-61,Mobile,e6b0c3207ded1235395263746fc4a252f7aa3c5156f5653180328d54fcb55623,12/09/2024
340755-58,FinTech,600e163444ca3b216a9d5163c80e219b759178450a2422e79389e38ac84967b5,12/09/2024
537051-34,Mobile,f1fa340f3411681cde7ad7ce17a9863b1bdac59bee8b7fde56955e66c36b2fb2,12/09/2024
117532-81,SaaS,f6e42cac87e103cbc61a4ff4cc41bd834251a014c2b7a8692aaf05779c3136ef,12/09/2024
185217-76,TMT,804dda2aa7ad12523fb0468d363852aed26c403b0a132e23e924e4dbe5273058,12/09/2024
552845-98,HealthTech,2e08a87c03fc02b4e74c6aac660d699704d7ee4b39959946062626c532e6fd15,12/09/2024
520719-04,Real Estate Technology,9024d2af20e19a49aed79a72031231d22564c1ef577421cfaa56d14ca1e1f9b8,12/09/2024
112923-64,SaaS,e2f8e20fae8e7a4285a9ae5788ad75b6e7c2d167cb85c1d2434a75a8ed30b74a,12/09/2024
484254-01,Gaming,9f245db83d9b2329d7f7efd316390bfc491d656b5c47c00f9ff9940b0e46d14e,12/09/2024
233627-68,Digital Health,c37b7d993da7deea4f19c0194f2c1638f60608ec5b61ae9bce3718ca4eb570e5,12/09/2024
484492-42,FinTech,6a5f10b9ab07257792dd781bad25b320cf866ee46fa241a585d531a6b00868e0,12/09/2024
551350-63,Internet of Things,86770ceb7128fc9731da2339d48c08c972e9c01e223d26dd5b7cfdb300708bfe,12/09/2024
493122-52,Artificial Intelligence & Machine Learning,3f9eb44cece6f711423b6d946f0eec1f00385500b6fae0eb69a2aaf373405a01,12/09/2024
223086-70,TMT,4e444e41da232a69d63b8fee7b93b1ea29d01412e815ecfa8695ea8fc1d58a21,12/09/2024
503489-17,E-Commerce,350ebdf8e509718609cbde7ced336b75088a922daf7df394104be2838a1fdd9f,12/09/2024
615713-95,InsurTech,a40f24ad5cc847757945a4870cbf5e974a47ddbaf60098f588031d55204171d1,12/09/2024
490106-98,SaaS,59ca263e5889235e43a74446e012b1bb152f12335754daa17ecdc478aaf2a7d0,12/09/2024
232572-61,SaaS,3795536820b6bebd0905a6e4081684b795ccf42239e5cf7ab930d3519f627b34,12/09/2024
82529-02,FinTech,68dc7222d27f320f48c221344591181071ee71a194b0b946940522e5e77e1091,12/09/2024
98528-50,HealthTech,6b3680111a5f6a8022ebfc40fbbd7d179758679267593766d754580e6c670501,12/09/2024
521778-52,Climate Tech,eb55ce05b686513dfcee32a995121a4d2be7792cb0747a0a4a1fd0ed10f30a5a,12/09/2024
517337-20,E-Commerce,85ccfdf6cac332d246dfcd0a6a7076cd603cb533a1c21035f0e06f5db3583ad5,12/09/2024
625972-51,SaaS,0f7dfb9e9ffa80a106d932aa308ad575aa88009ed3537c1b1b508e789f89b212,12/09/2024
589792-78,AgTech,1441f19152049fb585d7ea54e52ab8a5981c351f0f36716f47770da15cbbefea,12/09/2024
608774-86,Marketing Tech,8e2e3e2d8c06d5b48b4d2ab4530f0c33d6439ea7fcd7a05302db90d9fc3aa291,12/09/2024
56640-07,TMT,8e5954a20445025d280508b80910b096b51973c1d98da99e9c4332d070f24de0,12/09/2024
521778-52,SaaS,7b69e6f1aa6dd4fc6832984597f9e497bf25624676d510d04f7efae08d08ab4c,12/09/2024
718306-75,FinTech,75eeeb7c31438794d297df5bf02f91a464ee99bb6b249df68c842c93fc9424ef,12/09/2024
589684-15,Restaurant Technology,19796f7cb6cbe59df733400efab04f9d8b70b220c35719395c12c9462fb88470,12/14/2024
465706-27,AgTech,8984d24b3116ebb69f3611d596b6708ee3d4b5d735b9c21e7f95fd0d446ee1f4,12/09/2024
439451-11,Mobile,b34cca514d222772a8e6fb33b138acfe0862e1845c4225aab310f33c33e8d808,12/09/2024
167113-81,Mobile,12b4a5b8f1bcb6990d153f67fbb1b6cc3d888fbe26d5ebbcb61c8dd97e5ea878,12/09/2024
264809-62,E-Commerce,861d2b5e1665bce2309f6098cfd0ec0372ff9a8d2f5479a56f6cf62256e9a865,12/09/2024
183329-20,TMT,e8367f9344a300629cbe418a954bca574dd9a758a8d53ce35c5bc24935b39653,12/09/2024
537520-06,SaaS,49d8b31e6eb951e27d0c964f31bdc8490a7e825df130beaa5af83849668a9d98,12/09/2024
117594-19,SaaS,be6d1151e485aed84ca08733a25f15cc45831ff62e8672e8ec1dc3e37e18d009,12/09/2024
230772-97,SaaS,82632d0683cb5db5cd5dd13cbdf281e5ebd29b174f5e07ec7907edeb9b7af09e,12/09/2024
103392-82,Mobile,05ef595de6b47b4fb175b4d13d7e560dc96072b53bdeca99e34b7d2050656c4b,12/09/2024
232603-48,Supply Chain Tech,fd622cc34c2e251c24334b5f68c7b5695a4c972e104e842ce75a54d1065e115e,12/09/2024
529905-97,EdTech,8886c41189a233f267890455316c406a475f0736574b41b79a80f76b13b3e19d,12/09/2024
163366-93,SaaS,d720d25290f586aa8bc3996ee321fa3a92c2aef43f0d4beded4333b299d404af,12/09/2024
340838-83,Digital Health,39a8dee08f41a1750162411b8f6ee168537d3d0232254fad28967a6212342603,12/09/2024
454973-59,AudioTech,36846df0fbfc71565bb3263c677792aa0e65a77870a4f8aad82dbe9732fc07f3,12/09/2024
224406-46,Supply Chain Tech,1e09ec1703380a6664955a92a8dad57df5ba01169dc2de1acd177e48f5fadda4,12/09/2024
265451-41,AgTech,86259cf14aa3f29d682743dc644a77e1fc6bd5413bd9615ed1b80cfdec32ceb9,12/09/2024
501880-87,Supply Chain Tech,434f862aeaf52546b15127bea841cf6c7e184a38368eef8cdd79307fa8a94226,12/09/2024
60316-57,Beauty,1d4e455c10fddcd931eadc663bb349564b070626d4fabf273487a370ee61d2a9,12/09/2024
594274-87,Cryptocurrency/Blockchain,d1691fe736c6064c7b396b596798d2d53e113b6848882a8034f3c9a1f9f2ea36,12/09/2024
483087-16,AudioTech,1aa4b9b6b4f4dbe63081a3c88014778d09d6b05ee263fe1343faf5a44c7dde53,12/09/2024
515131-12,Cryptocurrency/Blockchain,113a60e5a7dafac96b2d5bc2bd07d8f82fabe76b4856dbe37cc36f75bfaff9c0,12/09/2024
339840-55,FinTech,38760e59a5792f488988a713781cc6ae946dcfd0034d2e57f313d48872e9e7c0,12/09/2024
484752-07,HealthTech,9564eb3ec52436dc7fd1fc64036fd1a1ef89c130d8cc82bd0b3ed6a84810fc3c,12/09/2024
469488-79,Artificial Intelligence & Machine Learning,742fe43a733974d2c2611eeed71b91ba0b57b44031273f8e973f2f4584d6880c,12/09/2024
98934-49,FinTech,9a6f45c9dcc96ca182ec2b2172373d28d478614fe6a23b06faf0c6b1ef42f6a9,12/09/2024
557422-93,Beauty,6f7c5529f181c37ae9604ea603a6be53f38dcdb20c1355f816dd08ba895d35f8,12/09/2024
572113-09,Marketing Tech,15d63b65dd9d2c9e6664f57e82949b5b837dae3fcb37c7db31caee3f3bf08fbc,12/09/2024
552773-71,FinTech,55743bd04572489d4635093694834b582d9e4f2a139f3fcd3b3142496c5c5518,12/09/2024
495006-22,Cryptocurrency/Blockchain,d841ac581b59ea8f7c2160962c6d5cd08e72ea3391499fe71066b40121d99848,12/09/2024
180838-18,Oncology,90fe45dcef0ebfe6db51a4033253ee19094fc58566313dfbb751dd70d46be4b9,12/09/2024
125995-42,SaaS,4d35f14e70a0c5c6bc3c9466654ef39f586771a16b62551767678645d200d6c5,12/09/2024
520684-21,Artificial Intelligence & Machine Learning,4d7cd603577aa7099401871bc917cf4fa8f6f97ac7310244a6f712da00884220,12/09/2024
463915-00,Climate Tech,41b41864675f6e11281477dad1553ef3c9b72e28b3fc3a7c076036c525892966,12/09/2024
437560-75,SaaS,e2139a229cbc23a71882ccdc57203d998f0c3f43d988069644f46fef7aeb843d,12/09/2024
521510-77,Artificial Intelligence & Machine Learning,a9526f7dbe3510c8d52c172ecbe762291355d6fd21dff7f33fa3a2ce31e03c7f,12/09/2024
521750-80,HealthTech,0a7305061dfef7f3448c9f08aabcba20da34863e337f2c0aa22e07868f809cbb,12/09/2024
170802-55,TMT,3421ebe3cc720ecc678b8c240977b94ccdc43884e9216cf17b205563d74963b1,12/09/2024
433415-17,Mobile,1a37ba52837791f032e767f7c45bd8b6242b239bfdc69a8d8bc4e74dbdd986ae,12/09/2024
501412-96,Supply Chain Tech,b708eb6d73ec62f2ded81cadb5541df9dc85a8c445b986af1717782adb759907,12/09/2024
517356-46,SaaS,97bf1c18fec3736261c26c3bf40b6412e090830af6796bacabe8956ad8200c2b,12/09/2024
232572-70,Industrials,eae9763784f8762fde4376a85c34a60534bc3e81a6d60631687210d6b5c2cc98,12/09/2024
520002-82,Manufacturing,3e9c33b8bc2a7ad6302e7c9ec340d3d2b384bb1cf9d8b92de41b8a9ee0e7c110,12/09/2024
162959-50,HealthTech,9137852463902a3db9cfc88c917fb601144be7551d2ba04fbea0870f342a7c0f,12/09/2024
497736-91,EdTech,8b129fbb342ca3cc3e09718f030a3aa7063acabd952427149e24c954bd57a59b,12/09/2024
154760-59,Industrials,76792c56fe9a6af4bb26676e1bdeb1b517d24430bf013c3855432e0fc3db38fd,12/09/2024
439487-47,FinTech,e2d8440c16cf7536455408592d6b757f7ae35dee7a697e8e16a656456d7a61a4,12/09/2024
490853-35,Mobile Commerce,bbbbe61c6113c07ff987f238240ca6c8182ca9dab9218015d90d0201b31ef92d,12/09/2024
172878-40,Mobile,784b6e615681bde009fbb475c13c9d7426f1066ab54026956e8c6e98690bd300,12/09/2024
588818-98,E-Commerce,55f86be3cc8923e5aece18d475e3dcdbb3882bd03e5eb1613ed4761834a39ee9,12/09/2024
55354-96,TMT,8d59ac8f6fee95ea5c7292c188cbb16746b77f18bd9af841dc81ac6ce569bd16,12/09/2024
515223-46,SaaS,0bb465c8ad2e4120d118c086c791c9f9c1df9bd4e9d630403e90fa8dffe27898,12/09/2024
469561-96,Artificial Intelligence & Machine Learning,8dcd84b72a5b36e1d6f56238b663767e5756d7d49507a5150816db1d1e9b719f,12/09/2024
234253-72,HealthTech,2a5b8de5024702cae4540ae6b63bc2eb9ec2d313cf284184da06726eefb4e84c,12/09/2024
458711-29,FinTech,c3a21d8b808ecffece25ed9818524e3edddf4cb435ad016f494a53da871ab9ae,12/09/2024
517513-78,AgTech,279fdf613d01f9f9680505b3eb47c98e27b58c3bb8b4438774a2de405dc3e1a8,12/09/2024
482500-54,FinTech,3571b3620b451890c6e03d777697aafd601cc82defc67d16edb5526b0eebb555,12/09/2024
506679-67,FoodTech,54b0ca920754ff2ded38ceac829482a940bc5e534f69fc069e4fc5ed62530b7f,12/09/2024
117155-62,Artificial Intelligence & Machine Learning,ea0f3af518566d785a5cf79250501869a459a9a083213f611438a3d2ab624931,12/09/2024
494802-28,Cryptocurrency/Blockchain,19fdbccc79df3aef9acaf854e464bacb94f1e3d7296f47c75773d17ee330f263,12/09/2024
588755-80,Manufacturing,47884ae0bcfc0fd2fbd5b82d793c4b4e10d5eb7abfcb958252d6a6fed3c10358,12/09/2024
536972-32,SaaS,881b44695dce5bbe4618de0209f10589958483f5477ee913f31926c043f5b61e,12/09/2024
155837-26,Augmented Reality,1eb4a186ddcaa177548491727c3bb9eb33d44ff46f523bd75ba3b64d44fd59a3,12/09/2024
58064-68,FinTech,3a6b2fa426ad03b760e69a1e0b796cfe469b9c905d664c33dae4038dc5b74838,12/09/2024
184374-64,AgTech,dee89493580a92907034489b798e0fd8b98f05aab398adc6bdd5f30003496f42,12/09/2024
175105-00,CleanTech,2a0f3a42fff89add7530f1215f170dcee184cb6dd0426c55e7fd5118c60a6a4f,12/09/2024
469597-96,TMT,dde4afdbf84da9ffe33048ebea939092c35089059769f6ac282835b0c7ab73e7,12/09/2024
482717-26,FinTech,cffc7af01ed58ed7b882d29bab7ef046be54bb211aca9b5a8f995b7f52f2fc2a,12/09/2024
278455-15,E-Commerce,631e5fb596319c607016e5c7479fd4d62a137e362cbb439efe02247425aa6f91,12/09/2024
466137-10,FinTech,1c9a96aad4e36348b6db3e8477e47fe1f43373c823bf9c541187e4455d95817e,12/09/2024
489987-10,SaaS,551e2dfcc40102548f12706af3174c746de9eb21d8e82e5d327dc41f13861180,12/09/2024
472235-05,Oncology,7bfbf2a9d54fc044c478ee66100b1fec25b837d90df2e2775e177aba87e07e8e,12/09/2024
267830-83,SaaS,aa733d0446f07694f340403916ef231206b70e358f9d539f14bc4c02cf2f8a6d,12/09/2024
121769-38,TMT,8dabac986c0ec903e75f074a076c084ece74336932ad241803201c5eb10cf023,12/09/2024
520640-56,Mobile,8c2ea520794d4d586556cc7c7fb41d8319c76ff32ae3dad85b5d0a45f184dd8a,12/09/2024
460129-24,SaaS,6222e20942cd626fc5ca4b5d7d4fdcd3b69500c53ba7df244b48c69f59addd7c,12/09/2024
55994-32,Supply Chain Tech,3382b33939399c58e7043cbae80267dabfd2c69953655866358252d81683d7de,12/09/2024
13411-00,TMT,1f091d37c5d07d6a4fc8c3d5478e693ae579f0b5ab15d84685310f25a5b1beac,12/09/2024
502765-75,Cryptocurrency/Blockchain,20f55ba45bb8875e62afe3e81cfeac979021ebe20d2d44d2e80d1ea6daa23d7e,12/09/2024
497937-61,SaaS,21aacd510a74f893071a6c5a146ca876c28c1da42235911701a34942814a5976,12/09/2024
593509-51,AgTech,ec99c1b51cbb06d5912f842b5fa4f0c809a1dbfd4bcd7d7c0181e259a41eface,12/09/2024
558709-75,Artificial Intelligence & Machine Learning,859be52678a2992fe5cf0f41e52711ec8f07a51f93c615b5a4491a2e813a6697,12/09/2024
483625-18,Climate Tech,c3f50055c88e8081b1ba1c52540c3baf50bdbbbc3a3e16a7b2701f76d47e0e13,12/09/2024
228618-46,FinTech,401c5fba8d85f485bb1b935d4a3a3afd31257684781311d5feb8bb0af2ba9351,12/09/2024
462596-59,B2B Payments,c3cfc69605e80bf12cb353f56aa36fc9a48eea477486d23cab6c484e9f6f2219,12/09/2024
531049-06,E-Commerce,d50ba07125b73d7c525296e3a8caa430bc3b53968da3194aa624f21ec1b947d3,12/09/2024
503151-49,Construction Technology,ac04b8c04356518a7444f4f6c81c23aebc478db4963dc4434ab914f027a5f6cd,12/09/2024
