CompanyID,IndustrySector,IndustryGroup,IndustryCode,IsPrimary,RowID,LastUpdated
434511-10,Information Technology,Software,Entertainment Software,Yes,f99803a165ee315be5404eedbcf043b9d1bde0e6e4946f4129ee0b4d2fb68dae,12/09/2024
434531-89,Materials and Resources,Agriculture,Other Agriculture,Yes,72756d7e48eabdc3a1cae8c8f7248b94ed2cca94846c5425546ad451913ce493,12/09/2024
434531-89,Business Products and Services (B2B),Commercial Services,Other Commercial Services,No,fa88017ddbe952d4e64ea7bcbbec418863ca88a1028d869bd519728cfafb28ca,12/09/2024
434536-75,Information Technology,Software,Financial Software,Yes,ff49414343daf4952f2150eb7c6e577c1fb475082bef9ede0bf4288e951aea4b,12/09/2024
434536-75,Information Technology,Software,Application Software,No,fcfd48810fa91a96617be75f0fcc5bff648398db09d14560421f9dc820400886,12/09/2024
434564-65,Information Technology,Software,Business/Productivity Software,No,bb1a88ca5ab964810deb81757e776a8f0a9b02b2b3911e7f1d095b5d18a03d47,12/09/2024
434564-65,Business Products and Services (B2B),Commercial Services,Human Capital Services,Yes,dab3f52ace89534300af44e25cdc08a478cec4394b0fc6ef92b9905c8c8dbfcc,12/09/2024
434565-28,Information Technology,Software,Application Software,Yes,963df3b2eb80b20d84045f6393b92727d74cdd8285ba6584757e254b0631a812,12/09/2024
434565-28,Consumer Products and Services (B2C),Media,Information Services (B2C),No,ee842f811e8a10a43a9c7ba3666885bef1c0224431d4bb29ff67219d351fb254,12/09/2024
434582-11,Information Technology,Software,Communication Software,Yes,339fbf753cdd224084100611df5eae56f2651bfc8ee3ff4f2c476a9042cd1c5b,12/09/2024
434582-11,Information Technology,Software,Business/Productivity Software,No,007d737d2abcd6483279ac0f46f9c3a1d6413a4ef1957e35ba9bbbbc5524b79a,12/09/2024
434582-11,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,594c3cf4cecaa7f39b9bf502e66f55ee4565beb408438d95730e5628d260d7db,12/09/2024
434582-20,Materials and Resources,Agriculture,Other Agriculture,No,030c950d17e52d46ff8c78384950d34ba8d380948aac7b7b619f368649d80974,12/09/2024
434582-20,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,a61062c100a59929bd09e31a88a51b9aa3415b505fcd009cecf81e84a2233322,12/09/2024
434582-20,Information Technology,Software,Business/Productivity Software,Yes,e9914317244e40b37f004efc6647cdb8f92744c76b62b3da096694550694f0f3,12/09/2024
434602-09,Consumer Products and Services (B2C),Consumer Non-Durables,Food Products,Yes,57da25295d8b4a7b9ad3a447c11621b455f31b5de6bfe6fc0b6b76aae0c36439,12/09/2024
434618-38,Information Technology,Software,Business/Productivity Software,Yes,0203aa4d1f5a4391be388580725dba40b6a1cac4adf9231a5f2f6fe7bf936aac,12/09/2024
434618-38,Business Products and Services (B2B),Commercial Services,Legal Services (B2B),No,b2a311146a392edd6b0d7eb8da29ed0e30845858c5e049f3b404b36f975f92bb,12/09/2024
434623-33,Information Technology,IT Services,IT Consulting and Outsourcing,No,c8894602d50d683dbf12e2345d428478ca33cf4abcce5b2214359db439ca58f6,12/09/2024
434623-33,Information Technology,Software,Business/Productivity Software,Yes,b1311aac1aa9eab52858e90094289a58cf1c3dcfbc43604a048c34d500c09d6b,12/09/2024
434623-51,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure",Cruise Lines,Yes,d5699adb0e129cc610104d570f21c0c8f175498ef6001b80ee5c1e91d7d946c1,12/09/2024
434624-32,Information Technology,Software,Business/Productivity Software,No,5d8be821e48218dc2b477bb0d07633b316dae31aa2448aaa5f471397918495f6,12/09/2024
434624-32,Information Technology,Software,Network Management Software,Yes,d76a29df170d981ae52c620393de0b9225a02daa2b6c3ce1706756580206a361,12/09/2024
434624-32,Information Technology,Software,Database Software,No,58aba8f3b640c8fb0f32542fd898e11a795f30dfc700681cbfff809f07050273,12/09/2024
434624-68,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure",Leisure Facilities,Yes,7acc088487f8048dd5bf50408b504efaa3a16bfb285b7e366b604868270195c3,12/09/2024
434624-68,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),No,df2c9b69783863fcd9ef2d8998069e9537a1fb4f72670fd96c841c358afffec3,12/09/2024
434625-04,Materials and Resources,Agriculture,Aquaculture,No,157e2de7d0ad051f45c20ce933b856720bc8ffea0276176c15595f4415d03740,12/09/2024
434625-04,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),Yes,5dde0aabe51d1267849847125125f8227a16caaf73f70461733e3557307d0f61,12/09/2024
434625-40,Information Technology,Software,Network Management Software,Yes,abb2d92d8252acd4174ab33a47bf08248af5a943cd5ae1eb56ad024e0cacd2bb,12/09/2024
434625-40,Information Technology,Communications and Networking,Wireless Service Providers,No,318a8feed2378554c17186da3044ed555185e92df4d7a408246f616d7ba37911,12/09/2024
434625-40,Information Technology,Software,Internet Software,No,35c6040fd1b35923f32b535ec658b94ad77bb54b114559dc889c04a65d9aeb1a,12/09/2024
434625-58,Consumer Products and Services (B2C),Consumer Durables,Recreational Goods,No,06a3efae47b73169bc8e3b31ea4fd159cff6a88461f5b8d385cb4f1ff11333e5,12/09/2024
434625-58,Consumer Products and Services (B2C),Services (Non-Financial),Educational and Training Services (B2C),No,aaa3ae8fe561599f2e805dcd19d4f9e765c4b27771a2e5e1a52e6a7fdcb2852d,12/09/2024
434625-58,Consumer Products and Services (B2C),Retail,Internet Retail,Yes,edad505f3e3f3361a8668006c1028621e7c8158954b1063f53905f0274c3af54,12/09/2024
434625-85,Consumer Products and Services (B2C),Consumer Non-Durables,Other Consumer Non-Durables,Yes,1adca5beb6b2cf0a2b71ba5f36f2ac9ac4d92265bd304f3eb12b23ba1d78f2cc,12/09/2024
434651-50,Healthcare,Healthcare Services,Laboratory Services (Healthcare),No,c0853a6a8e175f1ca1982d621c191cee3ac31585666da40306ea24d1b9b8ca8b,12/09/2024
434651-50,Healthcare,Pharmaceuticals and Biotechnology,Biotechnology,Yes,6ced4924f454a95b63ff85d40343d558fceea1faf1525c624255301e76e2a27d,12/09/2024
434654-92,Information Technology,Software,Communication Software,No,7519909d0ad82cc571836a10bab4e7e5ecbcb9c87f2b30d9ef6907dc26d504fd,12/09/2024
434654-92,Information Technology,Software,Educational Software,Yes,2692c2012b6960c2387e95e986995eccb393ac9455adb979bf24a6a7f4bbc61a,12/09/2024
434656-81,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,No,067a75629bbbd23b35527a408b06c7e7cad54be748f3af1914e1a751d7c7195c,12/09/2024
434656-81,Healthcare,Healthcare Services,Clinics/Outpatient Services,Yes,25436e5c14c7784da8bb7d76cdd49137550010dfd86f335582204bb979002fd0,12/09/2024
434657-17,Information Technology,Software,Financial Software,Yes,e43633bef6c5f2fea12bce298f54b16bae8161dc942c9fd22bcf2e3f7394fad9,12/09/2024
434657-17,Financial Services,Other Financial Services,Other Financial Services,No,2f507a0bf3fc30ecebf7ed3bd539c78a3e69b15cb2516eabe22f582791cc0f8f,12/09/2024
434657-17,Consumer Products and Services (B2C),Transportation,Automotive,No,def16dc884f14f1becad5214cf1e6612faff6733a261f73beb7f3c81c1e154a1,12/09/2024
434657-80,Information Technology,Software,Business/Productivity Software,No,9063dfceb062a4d803e09d81438757486b337a6189e6a25e18a07b103cc70338,12/09/2024
434657-80,Information Technology,IT Services,IT Consulting and Outsourcing,Yes,68ed5b1af0ad7e9e2788d02864702e09277eeab1a05371023b952793fc19b1bf,12/09/2024
434657-80,Information Technology,Software,Software Development Applications,No,5346279503cb35dc72b2bd455578494406ee22b840698c3d4a64291dbbe192d7,12/09/2024
434735-92,Healthcare,Healthcare Services,Clinics/Outpatient Services,Yes,6ac5db52e77a9e339a1d0d98607f1a9ed8467b6b13dae1b9bbe229fbeb0939bc,12/09/2024
434735-92,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,No,4184a6643247f6dcf367e0e2e132e123e32d9b0f499e2cc6636b1c90ad07cbd8,12/09/2024
434735-92,Healthcare,Healthcare Technology Systems,Medical Records Systems,No,cf3fc5b68dd7ea9f6a906d003f5f4967cb3efed97f86293bc0564be4c1421005,12/09/2024
434738-35,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,Yes,deb440e08fead755d156243bfc132df41242df842b4b9e24c3949cb93ee64f08,12/09/2024
434738-89,Information Technology,Software,Business/Productivity Software,No,614de2b5fc00bcc0f988b93605eac2991e33549e051035c1e56bf8b40e215987,12/09/2024
434738-89,Business Products and Services (B2B),Commercial Services,Logistics,Yes,aba7a8b3836fd5ee04fded82869d917f0641506be459aa001aa822c3856db187,12/09/2024
434742-22,Business Products and Services (B2B),Commercial Services,Other Commercial Services,Yes,d653dbe4c5196c15766371bac3f2d69755a32be180bccc5c646356b015730dbf,12/09/2024
434742-22,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,89d93e376656c77314410cfda619cddf635088b691caec9f1a72cf0636b6fafe,12/09/2024
434742-22,Consumer Products and Services (B2C),Consumer Non-Durables,Personal Products,No,407a17acdd0777086699e52571a7016bee7ad67aa56ea6517826e92eb84f88fd,12/09/2024
434785-24,Information Technology,Software,Business/Productivity Software,No,b769430c1b6ec0d74d3b08b55317d46c5b11835d6a334d22400a9262cedbc00c,12/09/2024
434785-24,Information Technology,IT Services,IT Consulting and Outsourcing,Yes,05a2ad4a79fb0eca98fc4bdef4c8bd72c8382934dae9b4962545b5793dfaea66,12/09/2024
434796-67,Consumer Products and Services (B2C),Consumer Non-Durables,Personal Products,Yes,2fa9bc80140d21739d289378ffd1eb157a1305254ec5bcf9fc2fd5fe3622dd28,12/09/2024
434797-57,Materials and Resources,Textiles,Plant Textiles,Yes,fb0eba000196ed5a608380bf71937a385ebd570baafe440604766533dd7f8d8c,12/09/2024
434797-57,Materials and Resources,Other Materials,Other Materials,No,77bc2ccd967fada1653189a04ff4d5734cc9888b19505e6de1595df395a2b0b5,12/09/2024
434797-57,Materials and Resources,Textiles,Other Textiles,No,cbc99ebdae7afe67b0591e2a5aee65acb6f733ec621ba0c7e0a2d9783b931813,12/09/2024
434808-37,Consumer Products and Services (B2C),Retail,Internet Retail,Yes,a1f98f4eeb348f7d4f7320cb63228e19d3f67718b97c9d6f3d43d772068d19e5,12/09/2024
434813-32,Information Technology,Software,Business/Productivity Software,No,8296b9558939c22febc383b3e69d7e524d6fbc69584c5434fa7ee7c4551c880b,12/09/2024
434813-32,Business Products and Services (B2B),Commercial Services,Logistics,Yes,daae24455b5fd48a62d1ecb84832a80f6ef322123e6043998752eac276d3d207,12/09/2024
434815-12,Business Products and Services (B2B),Commercial Services,Environmental Services (B2B),Yes,c4abc6dcf4c4520c6f7a534b6bdc62832f207b215919e3ed918a02e9bb5e89e6,12/09/2024
434836-09,Consumer Products and Services (B2C),Consumer Durables,Other Consumer Durables,No,2525df415ddec6bb3f58ae184bd7cf7545e1a6bf48096f4ae6479af014ae146c,12/09/2024
434836-09,Business Products and Services (B2B),Commercial Products,Other Commercial Products,No,f36a9ad64ed6fca8ad2e27f12b9689dce78ae38133e4afe8351e6eac83131883,12/09/2024
434836-09,Business Products and Services (B2B),Commercial Services,Other Commercial Services,Yes,8f3343d83c978a8c671b27331694d9a455221f9e904615d4fa22230018a80cec,12/09/2024
434836-09,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),No,6caf4ca50c545773994b60262c1c0e6cc5d4c92c8b50b300100c87caf614c537,12/09/2024
434878-03,Financial Services,Insurance,Insurance Brokers,Yes,8b3139046a70f2adb7b9d18abdfedfc3d14dc39bbcafb827b5dc55cd13b99bbb,12/09/2024
434878-03,Financial Services,Insurance,Multi-line Insurance,No,b64bce91f8b0298640960ea8b1dde16937180397f7113885f60b83eae5553101,12/09/2024
434931-49,Business Products and Services (B2B),Commercial Services,Human Capital Services,Yes,1abf91f64d14f2d4c678f5dd1723f127343b785bc82baa69008d54ada272f63e,12/09/2024
434931-49,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,fbeacfc66752c8b635b95d57614739c9baa56b86cbb02409239ddcd84db9b356,12/09/2024
435006-28,Financial Services,Capital Markets/Institutions,Private Equity,Yes,09bd9d680a75dafe11c7040ea81a9cf0e1b3dd143d2680af3d606de8db968643,12/09/2024
435040-21,Healthcare,Healthcare Services,Clinics/Outpatient Services,Yes,1a2260d9cea11cf928cb0edb009bbc5fc9c8830457a5a4e744c2ba4e46a9e606,12/09/2024
435040-21,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,No,0f9c91b02443490e9709fa0e236781b80d8b2ef7cb268a32b1fcdcfb20aadffe,12/09/2024
435040-66,Healthcare,Healthcare Technology Systems,Medical Records Systems,Yes,a022e4d4bea1a774549649f985804c2cabfe780be5ec0f69b1544e4faccf2012,12/09/2024
435040-66,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,No,bdcbd3e220ab49c253726dd720bc98edf8268137c1b47399427b704c094b18f5,12/09/2024
435043-45,Information Technology,Software,Business/Productivity Software,No,8e26b7b1f170faac5d2733ed5d0f93211b0dd24f3f78a8057acaeb99eb642e88,12/09/2024
435043-45,Consumer Products and Services (B2C),Transportation,Automotive,Yes,850f6f53b03abddfdf3ff9eb478309aee2fa4ec83203b43ae4d02710abd8b5a0,12/09/2024
435043-45,Information Technology,Software,Application Software,No,1b3d6cfb99dc7486f09689e918b80a486bf5a0b414823504272797cae23eda2c,12/09/2024
435043-72,Healthcare,Healthcare Services,Laboratory Services (Healthcare),Yes,62c0f4fd50026a07e8540a8919fa7c18f91a44cfa6c2ca68b6d7954776bd6732,12/09/2024
435043-72,Healthcare,Pharmaceuticals and Biotechnology,Biotechnology,No,4f63feba044f65476939d41e10a05e6c094f8b17b80b0a6a3bc0311dc861b954,12/09/2024
435044-62,Healthcare,Healthcare Services,Laboratory Services (Healthcare),Yes,23f9bca1a9b6509d7a5a936833e8fa10ea0718f6082433e2667a311e040586e6,12/09/2024
435044-62,Healthcare,Healthcare Devices and Supplies,Diagnostic Equipment,No,b9cec6e685c1a6336603ce61a8239dc6c08000cc8f2dce3960965d25fc6d89fc,12/09/2024
435044-62,Healthcare,Pharmaceuticals and Biotechnology,Biotechnology,No,4f74d0c03b32b2d1185c5ee54db5f8d3e434dec58d1350f1e02f31cd170cc815,12/09/2024
435044-80,Healthcare,Healthcare Services,Other Healthcare Services,No,96692a989fbc28ce6893a03aaacb7a1fa0643d853847a69badcdc3c6645ff546,12/09/2024
435044-80,Healthcare,Pharmaceuticals and Biotechnology,Pharmaceuticals,Yes,5027e4c5b59d5d04138d2bd7e62ab62ac9218a4fa2edb63d19b66301ca71e8bd,12/09/2024
435044-80,Healthcare,Pharmaceuticals and Biotechnology,Drug Discovery,No,641ccec2f79b8cf10e286f41c45108b4272847b162e82f0f7d44b7bc76792795,12/09/2024
435045-25,Business Products and Services (B2B),Commercial Services,Other Commercial Services,No,cefa0a748ee829508b11a40de819fe21ae30b85ef7fe81fd239de335a1c906ae,12/09/2024
435045-25,Energy,Energy Services,Other Energy Services,No,fe21316ed097afbeee60343c78fd2030ae458f4eac8856b70532f07bb1c72c8d,12/09/2024
435045-25,Information Technology,Software,Business/Productivity Software,No,7b8b9e79e90b6b3256931bf15c385715084aa15d6f077f8c22657abec6a9c0de,12/09/2024
435045-25,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),Yes,a8fad8171e4e958f81df711aaf54e9bc66c18817b7d7052fc5f0eef77a0e8a4b,12/09/2024
435078-73,Information Technology,Software,Internet Software,No,c6c93daaebdc2d59612b2841ce20380ab32ada75b004e96ff2a52aa3636f651f,12/09/2024
435078-73,Information Technology,Communications and Networking,Other Communications and Networking,Yes,47077f8b095406f431890133b7ff508c33356601079df0aa7e7faa75340f90ca,12/09/2024
435078-73,Information Technology,Software,Business/Productivity Software,No,fc7af898ad532526852bb3eb5f6718160acd629768a3a26a93733c940ce47b2c,12/09/2024
435078-73,Information Technology,Communications and Networking,Connectivity Products,No,8f5f321760e91850a18a2429a272108ef79cedc04e92cd69f78a5a99107e56df,12/09/2024
435084-22,Healthcare,Healthcare Services,Other Healthcare Services,Yes,1dd9ff9fda20621237fb15d9918a38846a3a4429f1142794fa544b0728a81518,12/09/2024
435084-22,Healthcare,Healthcare Technology Systems,Other Healthcare Technology Systems,No,1ef91a1acca68cc7bf7b7af29d3dafde4a49f6f72f4ebca20fe851f0f7810aa6,12/09/2024
435084-85,Healthcare,Healthcare Devices and Supplies,Other Devices and Supplies,Yes,4bbf085972cdb292172cd8e2ca966257388b6ff23818ee62ed6ea18116b337c4,12/09/2024
435084-85,Healthcare,Healthcare Devices and Supplies,Diagnostic Equipment,No,cdea7bcc60551dd79c54594da45b5219f803c1aa876a86c20ec13f845afea165,12/09/2024
435117-79,Materials and Resources,Agriculture,Other Agriculture,No,39f4830530209b2c88f3aeb7205ce1576a05474bca3066b915e4b3955ed55579,12/09/2024
435117-79,Information Technology,Software,Business/Productivity Software,Yes,713bbf74225d5dcff33581120364e9f34204395787a6a746e96cd348251a4233,12/09/2024
435117-79,Information Technology,Computer Hardware,Electronic Equipment and Instruments,No,fa08c198b476ffde8d6a366dac4e3173032fe11c42d4798de6db4e70d41177c8,12/09/2024
435117-79,Information Technology,Software,Application Software,No,446f10a5a5ee8f11000b894a708dad0c17e6ea48949571f598a41d0b7b13355e,12/09/2024
435128-14,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),Yes,c979ab123e7f39dd3a795be18fd6bc43361671bf80fa9ec516ba052b2fee2655,12/09/2024
435128-14,Consumer Products and Services (B2C),Media,Information Services (B2C),No,2eb550d8d292df6241e3cd23ca11f1c7adfecc6f544ed6ac9f343276795a09a6,12/09/2024
435128-14,Information Technology,Software,Application Software,No,c39ba60b6b4e205bfa9cba20e1a1d30abf9f6f59b4bc6fa62e0111c3ab544b61,12/09/2024
435154-51,Consumer Products and Services (B2C),Media,Information Services (B2C),No,abf908707f09b9f60bca7401305c4ef62b738384d88f872eadfa4b7dc55dfa22,12/09/2024
435154-51,Consumer Products and Services (B2C),Services (Non-Financial),Real Estate Services (B2C),Yes,113724fb3f547915aab70f771451ed95d794f4d51bdbd606b412c0f346a0dbe7,12/09/2024
435154-51,Information Technology,Software,Business/Productivity Software,No,7d89ad59a612295fa2cc1c373679d2d6aef7af9e92c456795dfc93bad6e6e779,12/09/2024
435169-36,Business Products and Services (B2B),Commercial Products,Other Commercial Products,Yes,db79673a0d4f2509fb7f20caae43972048a3ee8b9cadb57734450fb7f70b9a10,12/09/2024
435169-36,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,2d4273f87fe42ca34e5df1d9927f18db07ab94bce0de6c3434f4f47bb459f4ed,12/09/2024
435169-36,Information Technology,Software,Business/Productivity Software,No,9eb79135e8ac456784deec048713864d30a759cea37282e969cf896d4e1c73ea,12/09/2024
435169-36,Information Technology,Computer Hardware,Other Hardware,No,745cb123fcbf1e66343022d202d40dd36e9df5d94dbda5f0f9f46100ccde9b21,12/09/2024
435187-81,Business Products and Services (B2B),Commercial Services,Other Commercial Services,Yes,ba6c40d7ac83f082a73b5dae031f268e545e0e9d189c534bbf3f0fe2522e1622,12/09/2024
435187-81,Materials and Resources,Forestry,Other Forestry,No,0db2f5aafc34b23ebc8460bced10b5f5ccee17bc67a406d1809d6def95f122bf,12/09/2024
435194-02,Information Technology,Software,Communication Software,No,84e0e113cd0d8bd36c219e034486106b299b9f24c45bd37f070eb05f8d6b57e9,12/09/2024
435194-02,Business Products and Services (B2B),Commercial Services,Human Capital Services,No,3feb0eecbd0a734be016c404f02502bd3c7e08fbfb7639f258165d3681434072,12/09/2024
435194-02,Information Technology,Software,Business/Productivity Software,Yes,769da046cb3f1310e9745e86216255c49a31065a6723c7acc5c231343205ea5b,12/09/2024
435310-84,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure","Other Restaurants, Hotels and Leisure",Yes,b03448eb4adf5722c738ead4b53e7254aba3548f6c55131166ff4d1f137c98fe,12/09/2024
435311-11,Information Technology,Software,Business/Productivity Software,No,577f7802a57de19b83ea433fbe20d96e1ec87914d72c1e6f7c5dbb0b299f2e36,12/09/2024
435311-11,Information Technology,Software,Social/Platform Software,No,d395a7068956e0e3a51c74b251e5fd9d17bb3cb102a9ded6970f56e7e44cff5a,12/09/2024
435311-11,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),Yes,956be7cbaa2bc635d0711300d01688b279f90bcab1c6db8c7aac635399279dd2,12/09/2024
435311-11,Consumer Products and Services (B2C),Media,Information Services (B2C),No,8cebd0c67f4acecb45d4b4772565f48dc51c493301a7cfec5d0ce5cfd0041827,12/09/2024
435311-74,Consumer Products and Services (B2C),Media,Information Services (B2C),No,4a1586b23bf23dc61c53ef58ab79e5576a9e02c8675a3a7eb8b680b89b4e6f44,12/09/2024
435311-74,Financial Services,Other Financial Services,Other Financial Services,No,f911bee33434ccd8f238be91acbb2c0ec1d8c3fed978573650f0c20204acd54c,12/09/2024
435311-74,Information Technology,Software,Financial Software,Yes,84f7a5ef558384af2248930f1b948efd364e1cc85a97f03b86aa31cb2c31670c,12/09/2024
435315-52,Information Technology,Software,Financial Software,No,f8ee6552d3cd42345bbb392d41bc186b2ad02f1a5bd696e648e697dff56cdda6,12/09/2024
435315-52,Financial Services,Other Financial Services,Other Financial Services,Yes,e9d356701af56c9830a5f9aaa97b3771bd265c92504c4a32a6ba67e241558346,12/09/2024
435341-08,Financial Services,Other Financial Services,Other Financial Services,No,395a39cef4c9f8b02310d55e5903d64a1b38ad05a31cec57af514ae38a28023a,12/09/2024
435341-08,Information Technology,Software,Financial Software,Yes,75002abac59fe6b43ac6c5ef43ecf43eb8d2fd2ef58a02465bb2357f8dca5e52,12/09/2024
435343-33,Information Technology,Software,Business/Productivity Software,No,e55e157307abddd1175b8a9faf748942fa0bda57fe030ea840023947d5c6d467,12/09/2024
435343-33,Information Technology,IT Services,IT Consulting and Outsourcing,Yes,a33a9dc6a8ba52f7c79b8c68b6be0112948a4daf82d112dab4bdb79006d01a9e,12/09/2024
435343-69,Information Technology,Software,Social/Platform Software,Yes,124e9d93f70b3eda138d9c3cc6b3bd61a07a9d0a6091478e5ed3b51cd5334e32,12/09/2024
435343-69,Consumer Products and Services (B2C),Media,Information Services (B2C),No,dbcb2bd83cc2f48869630fb302f123914795ccbb387100140fe5468d8eee02c3,12/09/2024
435343-69,Consumer Products and Services (B2C),Transportation,Automotive,No,d3474b71933e4078e8b9d8b66328643a1caa11b66200f4e28a9cc60759576140,12/09/2024
435344-32,Financial Services,Other Financial Services,Other Financial Services,No,6e2b7c45d434e025e6d90d00ed859929a236043850153aee84b20cbd4c3e2256,12/09/2024
435344-32,Information Technology,Software,Financial Software,Yes,cc38bfb4e4cab1393f04f83d64f6bf3c09871edfa17ad6bcbe6286c63eab0e68,12/09/2024
435345-31,Information Technology,Software,Business/Productivity Software,Yes,759b07dbd8a24d253c754054f4247230c24676e3a676dc89d8d2fc293b14bc72,12/09/2024
435345-31,Information Technology,Software,Financial Software,No,f17dfec99d55cb96790813e2f71f4601a0bf3ee8d507c9d0dd143909e15a76a2,12/09/2024
435345-76,Financial Services,Other Financial Services,Other Financial Services,Yes,aeaa0de890fc3d466a8fffb9279b324605970b4b50cf745c01b7ce8bed08546d,12/09/2024
435345-76,Financial Services,Other Financial Services,Specialized Finance,No,b08693e36933b4c691f8f25853a48d69d47fea5388bfa15a8e6079aad6873d2e,12/09/2024
435345-76,Information Technology,Software,Financial Software,No,af5fbca054342e0194a36888653411d79603ed95201e33e0cb0fb5ce96c60fdc,12/09/2024
435347-20,Financial Services,Other Financial Services,Other Financial Services,No,cbc0eb81b4c95ba5c8a5fe3a1063d4ceeeb0e1e57f973fc5380257d5836f172e,12/09/2024
435347-20,Information Technology,Software,Financial Software,Yes,3e45d427c8b27181634b1717e8228251621f5c9c0740f1e7f6181d4d58366468,12/09/2024
435366-46,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,08f5cfa7de8decc9e7308ffe91cd11151162ea6e115df143b25d623c27596da5,12/09/2024
435366-46,Information Technology,Software,Business/Productivity Software,Yes,f05ff5fcfbf67ef047251f813bdbd91b284b5585e2e3b6e1edc699a8a75a326f,12/09/2024
435366-46,Business Products and Services (B2B),Commercial Services,Consulting Services (B2B),No,c2f78c63db50f4c597139e21a80669de534fe3bfa2b35af4658523df54542749,12/09/2024
435387-88,Information Technology,Software,Educational Software,Yes,d9f88793a536fc38e076a2c0b4f33ed5504be8fddb8ce5bb63644f2a7f3b9481,12/09/2024
435438-91,Information Technology,Software,Business/Productivity Software,Yes,f8f0729d7e4a787e15ae0eea3eb33574e1c318ce88063acc3f70a9116709ae42,12/09/2024
435438-91,Business Products and Services (B2B),Commercial Services,Logistics,No,6bea7aaf7ed0b5c61590a9e9fec5b4f4b51b9adf621e2d90b4b95a074819987a,12/09/2024
435458-89,Consumer Products and Services (B2C),"Restaurants, Hotels and Leisure","Other Restaurants, Hotels and Leisure",No,791a665b6ed17a7b981cf3d0f0f03c942291e718cb099a40d6d01a2bb2bd550d,12/09/2024
435458-89,Consumer Products and Services (B2C),Media,"Movies, Music and Entertainment",Yes,a36abe3eed5a39ac4035047ddecb2addd9b06bb995cbc31f9106104b8942f993,12/09/2024
435458-89,Consumer Products and Services (B2C),Apparel and Accessories,Clothing,No,b25815e40094cb842c20386328132e6291882f34efdae13ea69a982f93afc9b8,12/09/2024
435458-89,Consumer Products and Services (B2C),Apparel and Accessories,Accessories,No,a7ee3f9bc323ca53e77dc407167b8c811016a17a7654f1109f79c51854d27639,12/09/2024
435467-44,Information Technology,Software,Application Software,No,40574bae41586f18f77f66f3895f5bb40e833edc6f85eec36113e730af50f200,12/09/2024
435467-44,Consumer Products and Services (B2C),Media,Information Services (B2C),Yes,d8df53c53ad5ca6f0187fa64a99e82cc42d54c22a1b434f355e10e33f8768a31,12/09/2024
435467-62,Consumer Products and Services (B2C),Services (Non-Financial),Real Estate Services (B2C),Yes,47bbda75be4e1f5956f53cbde2a7e242888984c9584ac85aab97209a3c7e73db,12/09/2024
435467-62,Consumer Products and Services (B2C),Media,Information Services (B2C),No,925fa1dc550a30a5d3d9c144bc0fa0a4e1c7a87f6d40763a54a1a1d0ee830b0e,12/09/2024
435467-80,Business Products and Services (B2B),Commercial Services,Construction and Engineering,Yes,cd2720a6dab069b34440be708f58c769d062356e569b920af6ccac15f3c4962f,12/09/2024
435467-80,Consumer Products and Services (B2C),Services (Non-Financial),Other Services (B2C Non-Financial),No,75e92b73e6776d5bb72eced0ed8bf357063d8c9e8232d5789ebe9ec914db19bd,12/09/2024
435468-16,Information Technology,Software,Business/Productivity Software,Yes,bcc36e8bf985e231d03cdd3ef28670fc64784f74e9221c39537e96a95d6a477a,12/09/2024
435468-16,Business Products and Services (B2B),Commercial Services,Consulting Services (B2B),No,e7ef765646089e04909eb26dc5030575df0c51543ab9907d14a8425402a74e49,12/09/2024
435468-16,Business Products and Services (B2B),Commercial Services,Legal Services (B2B),No,6df70290720fb66422e53ce88e962a2be435389e4c8ad1968ab92fe22a6c02b5,12/09/2024
435468-70,Business Products and Services (B2B),Commercial Services,Media and Information Services (B2B),No,f0e488555f5cbf2d4775fae37108efe9cfd2bf100f68cecc7d84ad1dccf5918f,12/09/2024
435468-70,Information Technology,Software,Business/Productivity Software,Yes,1e29f7adc42ef3984b00c9620f1c0fb9ab66948a84526e1e4f15228710ac9226,12/09/2024
435621-07,Information Technology,Software,Business/Productivity Software,Yes,580d3b495a31853882c307b9b454b386ca818e2b00a26166f5ad88d804bbe864,12/09/2024
435621-07,Information Technology,Software,Financial Software,No,b3bba329debb276b7214677d90c6935879f6cef400c96fef367c990e257dc681,12/09/2024
