FundID,InvestorID,InvestorName,InvestorWebsite,RowID,LastUpdated
16723-63F,118725-85,A.Capital Ventures,www.acapital.com,e12b81d6afcceec77a7f68e7ce7e31a7577d446d11f875cccd3240b976993577,12/09/2024
16734-52F,57697-12,Streamlined Ventures,www.streamlined.vc,37cab09b5a9764954d53941dc5e31d011e2eb1055ce9d4e232fd4f8aaf11b494,12/09/2024
16783-57F,51781-42,Venrex Investment Management,venrex.partners,d08f605472886ffcb1aa3fe871218f9e0dc16e666d9cd3f7c6ecec4cc6d0c872,12/09/2024
16811-11F,182897-38,TheVentureCity,www.theventure.city,7decfc82bfa435feeb3b6b7d1c69e4a47a89b581f553569db0461c41285e152e,12/09/2024
16813-90F,495057-07,Agri-Business Capital (ABC) Fund,www.agri-business-capital.com,e80ec64ba0ee473e7764e8d7b00a4d84def8a8b7bc251773bfb8d0be45b3e159,12/09/2024
16813-90F,166960-36,Bamboo Capital Partners,www.bamboocp.com,d0d9491d01e22d07678cecb057a516def265d8954ac827de7d40f180e61475b5,12/09/2024
16813-90F,230704-03,Injaro Investments,www.injaroinvestments.com,4e15f1b38fa219b4f8fab62651ec07187712ee32c8a520ce306e7665429946a1,12/09/2024
16814-62F,303515-29,Ironspring Ventures,www.ironspring.com,266edfc90195cd6d9acf31894aa5f84a0b608761400a05a00d501bb00ae63ba0,12/09/2024
16831-99F,11314-09,Buenavista Equity Partners,www.buenavistaequity.com,5cb249e600519831e367298fb1c01e4436204c25fbd9336371be52e62c9e9eb3,12/09/2024
16831-99F,264830-59,Conexo Ventures,www.conexo.vc,7851faa240eaf129afb300e65828b606fd6f88042d973e2444e335add17d30f9,12/09/2024
16858-36F,181950-40,Human Capital,www.human.capital,3cef13494db5fd9390bd5ac4c28205968da5ef0b0797fc005dc4b604162dbe45,12/09/2024
16886-80F,51006-88,500 Global,500.co,cbcf327d4a9de557159dec2f1ce886964f0efe6da0d3248db1bfcad96ccb7128,12/09/2024
16899-31F,122139-73,Iporanga Ventures,www.ipo.ventures,296b770b8b97d4bd4d1754e2a0da87efb2482ac5451cf1cde38490f9370cb351,12/09/2024
16904-98F,55361-98,Kinea Investimentos,www.kinea.com.br,128b8443d8a02bd3b278894c27bee5b928364220535a07a48271fce42f7d645b,12/09/2024
16906-33F,51781-42,Venrex Investment Management,venrex.partners,588feb88cb3918934e31db574bb6fae82d4588fb19e4d2c1c8e6deb305ad0133,12/09/2024
16906-42F,54172-81,Plug and Play Tech Center,www.plugandplaytechcenter.com,023eb37865e7e5ef8a199718caeb9ab20d436cbc7b3ecc628637b7109ca398fd,12/09/2024
16924-96F,343469-35,Better Tomorrow Ventures,btv.vc,ecb34da39aecc9d94a8924a6626f660789da17ba930f87955225d0267238763b,12/09/2024
16927-39F,267835-24,Big Idea Ventures,www.bigideaventures.com,d214e2d4dc362859136cb96c17f43796ec70a2f5f0a46a220d730d7e1246a2a7,12/09/2024
16925-95F,97882-39,Pi Labs,www.pilabs.vc,6e84f8dd4af619ed559132e59b93a2ae441d5a8446be38447222aad800af11ba,12/09/2024
16953-67F,327166-48,Acrew Capital,www.acrewcapital.com,608dddd4c42c243920cf21bf683a8c5aaadd8917b078d1034c1b5bd0ad351482,12/09/2024
16962-67F,154279-90,Unovis Asset Management,www.unovis.vc,c9f26dae0c1fb5edfbae384a775ad3956554ed8c120932adc46c8db1ed20e359,12/09/2024
16965-55F,141788-26,Alkeon Capital Management,www.alkeoncapital.com,5f73508527eee1cb657633f74784cb1f12549bf49206a518d2006661d3825e7c,12/09/2024
16981-03F,11262-16,Omidyar Network,www.omidyar.com,e737981e7023849f896264a54816f7faf3c86c1d3ff3f6edf63b94575b063d6d,12/09/2024
17011-99F,58987-72,Triodos Investment Management,www.triodos-im.com,3174569d5ef07ce13565d70171e5e3697c6445f93ff5347ac1d881bac5422291,12/09/2024
17012-44F,327537-01,Proeza Ventures,www.proezaventures.com,d2d36471d1a908a37858026abfaf09df25b3dd4d4033f1430672fccbdcade073,12/09/2024
17033-59F,182355-40,Lateral Frontiers VC,lateralfrontiers.com,404414ea450f6ef0111a0ae3f6d348e82423fd2fe0b01149cb0220421d7751c9,12/09/2024
17033-95F,162077-50,Acre Venture Partners,www.acre.vc,e98c76f6c8393ac61f13e847993aefa06d393bd6f1765c552d46069ba3924778,12/09/2024
17036-83F,431262-64,Repeat Ventures,repeat.vc,9d340dd7e5ad34c01dfb0fc49674426a2f43ba8738502507ded7cf1af6955925,12/09/2024
17426-35F,187875-64,4Founders Capital,www.4founderscapital.com,eaaa9d7ee3741fa200b494dc7fca2c245b09256ed5b2f060985c4604c2b72797,12/09/2024
17429-59F,10616-86,Banco Santander,www.santander.com,ad22f8906e9f302ba80fb83f9abcb5872226c3f0303ef52658e26b827baf01fc,12/09/2024
17484-31F,42770-53,Altimeter Capital Management,www.altimeter.com,6033dcf961418a513bcd626ea012ce38eb20bde927d76b8f54002c08d6cda4a9,12/09/2024
17484-94F,266061-70,Stage 2 Capital,www.stage2.capital,8e0785a9bfca06af8f344c7026d42a600c4ceae5474f81ce40570c6b7aefb54e,12/09/2024
17529-67F,42173-20,Anthemis,www.anthemis.com,ea5087681d9dc1b857f75d76f3af22f910f49b87d0d9f089f52302553950d4cb,12/09/2024
17561-62F,60082-66,Alumni Ventures,www.av.vc,e99d8ded4cbc82258284314610ac8aa82feff47e01e2b685c1d942448f867369,12/09/2024
17561-89F,231607-72,Everywhere Ventures,everywhere.vc,99ba90fb22da9e15346925e179a0db1040c8c884cefb43a82f3de85cecfe37b3,12/09/2024
17607-34F,11165-23,DN Capital,www.dncapital.com,32c34561903cd63f3d493f3616bac5432e5b75ce97215664eee810ecb1db8763,12/09/2024
17624-17F,99359-11,Closed Loop Partners,www.closedlooppartners.com,3ae3be17ffcbb76b22d97650a96cc6e0486bb7205a92807fe7ac21fad8a55fa6,12/09/2024
17646-67F,435453-85,Alexia Ventures,www.alexia.vc,6b08d2d051bad6ca6a5288b6e63bf24e0a49769790b06081df99a0da580be521,12/09/2024
17683-57F,434564-38,Tomahawk.VC,www.tomahawk.vc,b013353843028b9774c2b7287da64286851806ad57a7d3fe40541fc1b6461fd1,12/09/2024
17684-02F,11240-47,Meritech Capital Partners,www.meritechcapital.com,871e8c39ef6ac674509ccd753fbeaf507879b105cfdabae99d0ae80322ab99c4,12/09/2024
17712-37F,54855-64,Valor Capital Group,www.valorcapitalgroup.com,53357f81cb67460c080f9ded5cc75ded6909d40d603bbfde91dedc744276d534,12/09/2024
17771-32F,11188-90,Finnish Fund for Industrial Cooperation,www.finnfund.fi,7cf77337f8e372de1401883ac975e43de8496a1d33786596e46936a4e72ce40c,12/09/2024
17771-32F,60429-07,OP Financial Group,www.op.fi,4e4a0e8642a8eb5df1012a5d888c654c3d2fe740841772ced1511d007beef815,12/09/2024
17793-64F,187808-23,Cedro Capital,www.cedrocapital.com,d3fa5b3cedf009b854c1d99735aa35b81b723bffb12bbdd9fe6e8a74f57ec82a,12/09/2024
17811-73F,111506-59,Reach Capital,www.reachcapital.com,91f319b6787afe5f690d7f4d871f1ad5dde78a5bc09a0c66381cacc44a0aeaa9,12/09/2024
17812-09F,82766-89,Bossa Invest,www.bossainvest.com,69037dab1f0ac60f6eff8f8912171af6197eb01f5b171f35dd4d57ad28b97c43,12/09/2024
17812-27F,82766-89,Bossa Invest,www.bossainvest.com,efa0400eba4083847e977930717be35186f604607e1b14bf815dc66bc7e5fb00,12/09/2024
17838-73F,226303-21,Kilmahew Ventures,www.kilmahew.com,877ce0b4425969ad84cab766f6c674853ed6391e94b9a94bb3f67cf874a18b00,12/09/2024
17855-56F,82766-89,Bossa Invest,www.bossainvest.com,46c42f952d75c6d20ccedfc91991d16e35435abe96b7492cd993813bf8f9a548,12/09/2024
17857-99F,343619-65,MatterScale Ventures,www.matterscale.com,2eeb5d29b6c223787bf53ae99981559a33aea8bae3a50fcb82ff7026e2e43fd2,12/09/2024
17875-63F,11593-00,Northgate Capital,www.northgate.com,636bf766210f75597d87c45ead2e18d8befba4a3a0c767857d65ddf08083a7fc,12/09/2024
17876-08F,437740-57,Wind Ventures,www.windventures.vc,f8e5854a75e19b21a6192910f046c266abcf5c2c5453e92a4609ee268d9edd69,12/09/2024
17877-07F,52507-90,Forerunner Ventures,www.forerunnerventures.com,3114ed5bf2c2a315e5606df4d59def7fdd503e74a16eb6cafd1b47e1d5c2eeea,12/09/2024
17925-31F,123751-99,Graphene Ventures,www.graphenevc.com,fee523b6928b378fa8545e679709a88c836e7712cb57780ebc276985e4ef0e3c,12/09/2024
17940-16F,61503-76,Velum Ventures,www.velumventures.com,c56814529726ea1fba540fbefce71b45ad4c8a98517fb4f937c0d3b8d9989485,12/09/2024
17942-50F,434673-19,468 Capital,www.468cap.com,d5c97b264e44227600f783b2389f93f80365d69bfd2f6a9bc9793c4cf21e4051,12/09/2024
17973-28F,227787-40,Lever VC,www.levervc.com,9f967d4ceaef96beca343be5cc21792b6f96fc2d1cd6e0b252fefcb85847b901,12/09/2024
17974-54F,437131-63,Siddhi Capital,www.siddhicapital.co,3235d36e8a082ea741db30fb2459301c37ac09216f43c4c7df9679fdbd26e9d9,12/09/2024
18030-16F,443052-37,EWA Capital,www.ewa.capital,795946ebe4dbd761c2681c721af0f803767d15a63c50f21a8d884913f012cdf7,12/09/2024
18032-86F,182080-00,Firstminute Capital,www.firstminute.capital,e1adcae91f44fb9f378ad9f459fac81372e39a76bf0cac4f7cd37708c1bf4030,12/09/2024
18046-09F,159291-10,Barn Investimentos,www.barninvest.com.br/en,3a124051757913764d8bc232928ccd1ab7a6b6c0041fe72ce27b1bc6bd603856,12/09/2024
18061-12F,162587-08,Daphni,www.daphni.com,be5ddec606c50bb5911c8d2a35d02fe486ff915a78d3eb7f9d765f6587b442e2,12/09/2024
18063-91F,11203-21,Notable Capital,notablecap.com,194485ddb9a1634cbb991c3a714b27a74b80f15ee0313fdb596dbab1ae741042,12/09/2024
18064-00F,11203-21,Notable Capital,notablecap.com,795a7435056a0d5b39fc0e307daae95c5a2775033bea36b50c76f6a97ca874b4,12/09/2024
18088-48F,442396-81,MGV Capital Group,www.mgvcapital.com,ee44431d1c17a60d382316bcfd60d8acc56c90c3dd24cc8916abf0690aed3ef6,12/09/2024
18088-66F,10877-86,StepStone Group,www.stepstonegroup.com,5c6997f65e5e3d6dcd565d7af4f74375599d0b732701cd9199b3de1bd62c4d1e,12/09/2024
18089-74F,57697-12,Streamlined Ventures,www.streamlined.vc,2a82c71c7cfd73e6ba04746f5884b07e64d739745378602ae4f9a120b1c5baf9,12/09/2024
18091-09F,180514-90,Cleveland Avenue,www.clevelandavenue.com,384447420b10ae4cba3ac8c16fc40089dc6266d99926071357863e4a32d762ac,12/09/2024
18103-24F,327363-13,Addition,www.addition.com,41a4895aa03077c8deb80a6df6f56bb053418e82ea1029e0ca214c20c32fc2fa,12/09/2024
18103-51F,52239-34,Vast Ventures,www.vastvc.com,1340d16548885b918d13a40f55ba81c67461719f0143a1350c5f0ec49a577f3f,12/09/2024
18103-60F,435444-58,Predictive Venture Partners,www.predictivevc.com,aab0b3bf77c9ddfae009e1b10f530104e6786efd3d70a570b6c24b2b4e9bf137,12/09/2024
18130-06F,54562-60,StartFast Ventures Management,www.startfastventures.com,3a15f6d06c9366b557b7eecc00edbc9e0be156835351f14ba191ed0cb57a704b,12/09/2024
18152-65F,453372-49,Demium Capital,www.thinkbigger.vc,becd830c4c2bc972750e88a42741bba4dfebfa06df70c59c7b67a69ef0f8b29d,12/09/2024
18180-37F,10123-03,General Catalyst,www.generalcatalyst.com,c70915feb470e026ae5e10fdf787b8cc0609364b6193b23efb89abedb5820956,12/09/2024
18184-69F,126031-06,Stella Maris Partners,www.stellamaris.mx,bc6efc8dd01300762c0411b80a6c9b5e58bdaa67348f2a4f25fe54eae405dde4,12/09/2024
18184-96F,126031-06,Stella Maris Partners,www.stellamaris.mx,689263cbf690cd8d2529a6a98ce951d28cb61ed110df413b1c0ce12b29020e47,12/09/2024
18185-05F,126031-06,Stella Maris Partners,www.stellamaris.mx,97b53c473da926aa41a4d0f9e6650dbe6f5b7cb326b63c664246dfe1035c7ce4,12/09/2024
18185-14F,126031-06,Stella Maris Partners,www.stellamaris.mx,141677edba6e48fa86f4f268f6409f6e18e1ecfb386f59a5bd515f192172575a,12/09/2024
18220-15F,229649-77,Bloccelerate,www.bloccelerate.vc,12e3869d1d4affa71709156da2ef6dd9d0c884391a68f8ba2287828d19a807a0,12/09/2024
18222-31F,42338-80,TotalEnergies Ventures,ventures.totalenergies.com,e5dbaa241a37086668f42fd934ad27ac4e867f56d9e4979b9a16290c6a0774c1,12/09/2024
18222-31F,187980-13,Cathay Innovation,www.cathayinnovation.com,f0f342cfa125552424f2aee5016f07300836134995aef956cef7f900c1aa73f4,12/09/2024
18222-31F,58628-44,Hubei High-tech Industrial Investment Group,www.cnhbgt.com,51984a8deba775ab6a040c4bea6eb75c84332b37d65dc6c62ef49ccb998552c7,12/09/2024
18278-38F,87505-93,Fen Ventures,www.fenventures.com,44902bbe84e7b3d2832e1c0836a173fb849b3fa8443d2f37ac44bf9bd761b7f0,12/09/2024
18278-38F,57119-95,Activa Alternative Assets,www.activaalternativeassets.com,a7f508787a1693b91d0c7be1c61508ad53aa1096397af781bed82434213bf2a1,12/09/2024
18285-40F,154862-38,Backstage Capital,www.backstagecapital.com,26b34bb556d0ac943b4b0342e490e42ca094b161468bf2c6a7b6ce91061ce870,12/09/2024
18302-68F,169928-65,Gelt Venture Capital,www.gelt.vc,f381c8c57cfe073596cf5b8cb3c59c24802901b5faaeb9e610715766f07bc9fc,12/09/2024
18285-76F,230407-21,Binance Labs,labs.binance.com,e0d31e3c84a8f589bbbff23c18fc8d7988ee32ff3c24784bb50bf6b6bbb4c599,12/09/2024
18285-76F,185763-25,Binance,www.binance.com,c212d90a82d41e5f1f7d465abd2c1c6e58c2616711d7d7dfd485726c40782084,12/09/2024
18286-48F,51625-90,Thrive Capital,www.thrivecap.com,646b4dfa5ba520896c95f5dd8a2b49991d20e2d533a3953c8a9b573e725ec372,12/09/2024
18320-14F,234465-85,Spartan Group,www.spartangroup.io,cb6d03d8b1df8247fd788db7a5bce7f6e743ee52e1ccd1d314514bf6c9966730,12/09/2024
18320-59F,442473-94,Igah Ventures,www.igahventures.com,403100009b08df6d36a3eb896d54e7887f73fd41ce8b32d97a29818599df7b37,12/09/2024
18347-86F,10052-20,Battery Ventures,www.battery.com,d034990bf097c2ab0d419587c752805fda66e6475144657d4cfb0967edee3330,12/09/2024
18364-06F,461992-96,Screen Capital (Chile),www.screen.cl,1d2b3e64607a44ab12a6f62276bb5ae6f6e4db73d46a8de8ca3e20c87f8ccc6d,12/09/2024
18367-57F,10804-69,Third Point,www.thirdpoint.com,7e422cf68106304cf018d1a410f4fbd03b8413c9433fcb1b5c101bdc06cd8ba2,12/09/2024
18367-57F,57500-11,Third Point Ventures,www.thirdpointventures.com,02bb6108fe92d71807fd4b199f30348699e232e60e229ef1100ecbc9ce0815b8,12/09/2024
18367-93F,52359-49,Serra Ventures,www.serraventures.com,5bb8a87f9d52ddbb6ae11d33f82825b81e40ef8c873f60d4b760eb7fbf4d048c,12/09/2024
18386-11F,56091-70,Coatue Management,www.coatue.com,a3c291f98650b58ce528fcd9b02cf70ef6583e8a70fac71e124193e40ad548e6,12/09/2024
18402-85F,154287-10,Clocktower Ventures,www.clocktowerventures.com,9602ba49271fdf2787e5296df4af14334b6f9302015e795fd6db2977139a3c18,12/09/2024
18414-73F,459064-45,Asymmetry Ventures,www.asymmetry.vc,a8c7222e47aa599b5fe34f607256e4e6303b211e023177a0bd53f6a7ae17c373,12/09/2024
18438-94F,156404-80,ZX Ventures ( Other Capital Markets/Institutions),www.zx-ventures.com,7327fbe8a7eeeb53ea03306ebf4b76cbcb0448e4b3e8f372ae5004984d94b2ff,12/09/2024
18474-13F,58658-59,Core Ventures Group,www.coreventuresgroup.com,312b2ea6863f1d69e8e40f47fa4d7b208f819e4e63321145fa8b0af5a66d3e55,12/09/2024
18476-38F,437466-61,Tau Ventures,www.tauventures.com,0005863964be31b9678dd175af79f9469c3661ca9cad3a819cfcb65e65d2f1c2,12/09/2024
18476-92F,327501-28,Boro Capital,www.borocapital.com,e84774c3a148d7e860bfe28f3f15050bc6d183335ab0c0042c61183e34df4654,12/09/2024
18492-13F,167212-00,Portage,portageinvest.com,5296f392b47d77d0a713dcc83ee1f8689549d927f0993b57da979662432963f7,12/09/2024
18492-31F,436693-24,Framework Ventures,dev-frameworkventures.netlify.app,b59d93f0b7fbb957ecd39f0332385ed23b954e30b92afaa47fa6ba08eb66292f,12/09/2024
18544-42F,60041-62,Expa,www.expa.com,f960e636f4025148a6f62ec297a763deb13a5f9a648fb063248b45e47fbe0c86,12/09/2024
18567-55F,266689-54,Beagle Ventures,beagleventures.cl,66c3ab3312a0346e1618a1cf9bdffe21666c6278ff95e7ba308418149bcfb572,12/09/2024
18570-61F,62389-27,Cometa (Mexico),www.cometa.vc,d1a2fa66b93c1bb8e5ea8d69a64364b750b8924999b7f67857d7b09f1af2c62b,12/09/2024
18571-78F,465264-01,Gilgamesh Ventures,gilgamesh.wpengine.com,f1f3c2e4a33660f88792e0a4db27fbe43fb574ef6b436814c14f3ace8ab8c397,12/09/2024
18602-02F,464459-59,JAM Fund,www.jamfund.com,45904efafaf8b251f70bb94608826fa7fae03292f55d465e3b90e58c9dc21218,12/09/2024
18626-68F,433152-10,Preface Ventures,www.prefaceventures.com,759375b81ca139af6421e67ecb8e73376579cded2f75cbae4d963c2da35c0377,12/09/2024
18644-32F,157710-16,Pillar VC,www.pillar.vc,a000259c121e6ed9ab46808f33f6e8cf96d68eccc320442082b905239dfcaef7,12/09/2024
18666-01F,228169-00,Working Capital,www.workingcapitalfund.com,a329c93931cc45b78ed20f5ac0188c73b018ebbbf1b75b8a9bddc0457530faa0,12/09/2024
18679-96F,54650-62,Titanium Ventures,www.ti.vc,9606b1bacdcd424ebaeaa53c229a44886a33ddd3e11d08290c49b43e510521ce,12/09/2024
18721-36F,225824-23,Starlight Ventures,www.starlight.vc,01bf7d2b8b7691ccbc65d0114854dca9c3ae783e8ded3d13007dfffeaad86623,12/09/2024
18767-35F,11279-08,Qualcomm Ventures,www.qualcommventures.com,6fff1409acbac74fa8dee2516c4b66e02b8c3af89a8ad97edebc1b1ce3d218a9,12/09/2024
18767-35F,101717-38,Indicator Capital,indicator.capital,d2e29cb9a88a063f9be24629ed0a9c2f2895606950d7e304ceb2bf1b731a80be,12/09/2024
18809-38F,460082-44,Cadenza Capital,www.cadenza.vc,4beda3c5a96705ce52c925689bb516978af11ee75746e82de7d32d6cfce43577,12/09/2024
18823-51F,52902-10,Kaszek,www.kaszek.com,0f757a9634e546f7985293c5e61665a680bd1e518c40fc984509817be2968d70,12/09/2024
18823-60F,52902-10,Kaszek,www.kaszek.com,83272c2c278540c37e91f9e6cc9c9672fe556f6b5c6a947f2e50e5531257dc0e,12/09/2024
18826-84F,11256-85,E8 (Seattle),www.e8angels.com,dcb76143faaa8106a347caf599b07eed145239c5b5740e08b3b4a5534e13dde6,12/09/2024
18828-37F,231270-40,Quiet Capital,www.quiet.com,c1486bee103a9c85a910064ea8a151131ad084918f4188b09fed643ef834dced,12/09/2024
18876-88F,462921-67,Starship Ventures,www.starship.vc,de0a15052322b1933639282d1b22f1ef351debe0fef4074329bd75d7a75c1093,12/09/2024
18917-92F,279679-69,Maven 11,www.maven11.com,4c2a7b78707063715991d147019bca1b3ae153f64a1dab168c968033e09f5c69,12/09/2024
18952-21F,86907-34,Nazca,www.nazca.vc,6809483a6a3593b5fafce4c3a48d891a525b56447a76fdb5a8884bb75bcd7ba9,12/09/2024
18952-66F,169958-89,Endurance28,www.endurance28.com,91bb7c1d5f73ba102e34052a1c411553bfc9caeb3307faf535024dbd4237c4dc,12/09/2024
18972-73F,149720-23,8VC,www.8vc.com,90e4408a519181d215425fa5ef1b3561b114397a2eea70bb10c755e25f38d314,12/09/2024
18999-82F,120934-27,ENGIE New Ventures,www.engieventures.com,49d7ce9a2920a959fe730130efa621a45fb264187bca3f325bdb4e805f73e227,12/09/2024
19000-27F,108618-40,20VC,20vc.fund,2c2d91d2bf50e16c5e4c65e9eb1099274e97e7980ae3c28c68fc9a1e1a4b2fca,12/09/2024
19034-83F,124319-53,NFX,www.nfx.com,51c9bf9deccad4dd198c63358ffb18c8c5183113f1fba753ceb33c6c979759e7,12/09/2024
19055-98F,437111-02,Securitas Biosciences Group,www.securitasbio.com,3285a6f557b88902be89182ae5b57fa61d86d4854ba0bdcf2bf1508976846cd4,12/09/2024
19085-59F,266120-02,Springdale Ventures,www.springdaleventures.com,d798b4d0b9fea245b06dd91a44a5ed7f9503d1605b6e9896767c23d2e9e4a5ed,12/09/2024
19123-03F,327237-58,Type One Ventures,www.type1ventures.com,9ad7f0b52b0447bdc2c6800b3c34094a8eda9978103cc3d2b71e6e3f4424e6ec,12/09/2024
16643-44F,119049-31,e.bricks Ventures,www.ebricksventures.com,c232681da022efc1be435fed0981e5708574b74cecae0ae8da48b59461530f06,12/09/2024
16648-57F,267389-20,Yolo Investments,yolo.io,abf903ee99e40d923112e1387f4a9bf91d8c899045c9bd07c2b9147f8fb6076c,12/09/2024
16676-11F,11124-64,Headline,www.headline.com,6401b7bff5f70c86309f20c99caeb3e17bab3c8f175a1e583b1192c4846ae364,12/09/2024
16676-20F,11124-64,Headline,www.headline.com,fdd867b985c65d2fcaeeef2ee1091da65c26fb90921e7a5cef89eaeb76fbf8b8,12/09/2024
16678-63F,264772-36,Next Ventures (Texas),www.nextventures.com,3cc895c63254d8ff1ec5c217c40823631fcf4cea2c0bc50cfdd654c869bce9c4,12/09/2024
16689-61F,124929-64,F-Prime Capital,www.fprimecapital.com,fc2ae0d2e48cc9d137c70c1d2630625f180cfbe56d4076b2d21cb705056a14ba,12/09/2024
16691-59F,179237-89,Libertus Capital,www.libertuscapital.com,91479d3ef3ba4e491091969bac3dd7519eb7ba31826bbe37cd7e756686beed97,12/09/2024
16712-83F,87063-49,Oak HC/FT,www.oakhcft.com,bb04105da2bc4cf394127447de438207f20318a8d4507a91ecb36defd7db5b88,12/09/2024
16713-73F,53920-36,Science,www.science-inc.com,ceac59e7d8571ff88416315c977df13c785ee33fb136d6637a6043d2937c6e74,12/09/2024
16713-82F,53324-02,Inspiration Ventures,www.inspirationvc.com,a45b5610a8cb44e9cca325b10e59795f7211afb1e56edb7f19049e8dd6698e7f,12/09/2024
16740-73F,56059-66,Dragoneer Investment Group,www.dragoneer.com,b781277e7aa8dbc21da9cdc836fee21ce7bf800fa2e8d95ca462650b7df530b2,12/09/2024
16748-56F,178234-03,XYZ Venture Capital,www.xyz.vc,017b66e430a4074804bf2b4181c1e152d7c15aabd8aadb0323c4295c2d2c4b55,12/09/2024
16750-54F,227162-53,NGC Ventures,www.ngc.fund,e53041d451986c7a999ca9e9c38396a945a0bdcd4e4271c35d581a5c6a5f4771,12/09/2024
16752-61F,52902-10,Kaszek,www.kaszek.com,cd882a2b5784d1e181e27b4cdb54369d04e8a6aee19fdfd566ebf788c7caf0a8,12/09/2024
16752-70F,52902-10,Kaszek,www.kaszek.com,2e4eff33ff9cb47ddb965dca968693bfd45f486d6bed18ee47d5d5cf824d19bb,12/09/2024
16759-36F,65909-44,Blockchain.com,www.blockchain.com,eec5ea6fc929d37a27953621f2023f70de79164a947d1fb17847f9c72a9a3397,12/09/2024
16761-16F,54855-64,Valor Capital Group,www.valorcapitalgroup.com,4dea6f5e609b28b34df935ad9dcc16a8eb2ccab7a9f12041f5e3ba5e29bc9df9,12/09/2024
16761-25F,54855-64,Valor Capital Group,www.valorcapitalgroup.com,8fb4fb7ae14c3df43dc2bafa227206b5f9e5b66a1ea39aa6ef8130a6c6556667,12/09/2024
16775-47F,294500-35,Basecamp Fund,www.basecampfund.com,1ab3e6b938c0d21b66b6846a8bedf813129b98c084f8ca7f6f3cb58683e31c89,12/09/2024
16775-47F,60082-66,Alumni Ventures,www.av.vc,6eb36859914dd7eac7fd4853713d553b5c2bfd139c284a66b151839e287a9e4c,12/09/2024
16816-33F,56637-91,Interplay (New York),www.interplay.vc,522ce2a6afb3c16d05e6b82cf81689fb758868682a9dac4c88482687197fa920,12/09/2024
16817-41F,62543-62,AgFunder,www.agfunder.com,6ed841562b1bd4d71927834da199bd74834646191eccbb147d01a34b2a011680,12/09/2024
16819-93F,53823-34,Endeavor Global,www.endeavor.org,305ab20246ab1fe8eef47d0640adb5aed8267f990788508900ed46e4cc2e9b1a,12/09/2024
16819-93F,82766-89,Bossa Invest,www.bossainvest.com,d01458d4a3e25a46a15e26a55db63d6ed361e98e8b890862051ebed8fe23954e,12/09/2024
16819-93F,185886-37,Endeavor Catalyst,,3be101707b959608048b49b76652091533fb51f76fb63703a6464e3443c5c64d,12/09/2024
16819-93F,433201-78,Nour Nouf Knowledge,www.nournouf.com,44929cb32ec88c0b8cf0ecca43a86d71a27f35162d35f1f209c08de3c0066828,12/09/2024
16839-64F,167212-00,Portage,portageinvest.com,dcd1aeec9cd0a521308d4fcedefc810a2639345fc660840dd6b6969cd60d64ca,12/09/2024
16847-02F,10123-03,General Catalyst,www.generalcatalyst.com,28ef00198bce762961b754e33f71e307b3891fc08527c24c30cab28b33dd44c9,12/09/2024
16849-54F,55132-03,GLP,www.glp.com/global,07ef1a4c0aa22526c65a732628d7d50f01ef71bdabcebaa7076016476656cdd3,12/09/2024
16849-54F,12421-90,GIC Private,www.gic.com.sg,71ed44267c9154cb29520671868f8e21c37a197a55ab0226c51f15955a65fde2,12/09/2024
16889-77F,10042-21,Peterson Partners,www.petersonpartners.com,774f0e00e95d8c2f3e8973ae7b4b207d045a4e43135382c6acc12e73b2bb8b1f,12/09/2024
16892-65F,107882-74,Salesforce Ventures,www.salesforceventures.com,a810a5471dc7fe6a9daf8daf69e52d090f0e6246d5617d5357d01579b73ea635,12/09/2024
16892-83F,56267-29,Quake Capital,www.quakecapital.com,70d5a9b57c2b4f8509a9397b804fdc074572cfc0f4dbb6a97fa8d8cfe4b8ae61,12/09/2024
16893-46F,10123-03,General Catalyst,www.generalcatalyst.com,4a7c53e8d98d34fc79dea064540d8066a08fca3c436f2a4ec86c302ae1a80ca2,12/09/2024
16893-64F,43226-11,Ulu Ventures,www.uluventures.com,8f778ac2e3135b299dae1881aa1898ded5effe3344bcf42afdf640a5ba14c6d6,12/09/2024
16922-35F,174882-34,JME Venture Capital,www.jme.vc,78f69238554f9a11203a3bd98223dbc92dc4acfa6dc0d62a40b03051af8e8575,12/09/2024
16930-72F,331934-77,G2 Momentum Capital,www.g2momentum.capital,2b69029ed14f3c70f83aacc82f5ea9b4627d15a3bc773b749429b180d9c0a2f8,12/09/2024
16943-77F,56260-72,Tengelmann Ventures,tengelmann-ventures.com,49c17c8e69dd9acf3801dddd2f2c207edf1acf1623eb3ca4930edbdfeea2703a,12/09/2024
16945-93F,233261-02,The Raba Partnership,www.rabacap.com,d6a27fcd62d8db3b59306f75e35e697922943e43cdfdfd16adcdbcf136d2c352,12/09/2024
16946-65F,343719-46,J Ventures,jventures.com,437d198a24dfa81238894b4671f809863dbcbef0a7825abb92feafa92416e8cd,12/09/2024
16950-16F,366539-14,Idealabx,www.idealabx.vc,e04e733aef26c38f2661d495b2df3821fdb93b8d879c73737a1c4803fd719d44,12/09/2024
16973-02F,151381-45,Concentric,www.concentric.vc,813f47839dcd5fcf1ab7dab75bf65ce30c23a260a818e5fc4ee92bca02cb1080,12/09/2024
16974-19F,265884-76,LoftyInc Capital Management,www.loftyinc.vc,046089a46d9389916ed78fb203a12bb5c682765504606d22a238329264cbf4f3,12/09/2024
